time,lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_remaining,instant_fuel_economy,calculated_load_value,accelerator_pedal_pos_d,accelerator_pedal_pos_e,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
0.013,-21.55365,-43.50764,0,-6.457111,7.894677,-1.216517,0.0,0.0,0.0,54.02796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSVLog_20240920_062459,nivus,rjdf,0.013,0.0,0.0,0.0,0.0,client3
0.475,-21.55354,-43.50772,0,-1.535214,2.833911,1.231995,0.0,0.0,0.0,57.34116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSVLog_20240920_062459,nivus,rjdf,0.475,0.0,-8.27356377263595,12.231441930812991,0.0,client3
0.766,-21.55354,-43.50772,55,-0.7585647,0.4932983,0.6971262,1692.5,36.47059,45.88235,57.34116,0.0,99.60784,6.42353,0.0,49.41177,34.5098,34.90196,CSVLog_20240920_062459,nivus,rjdf,0.766,0.0,-8.27356377263595,12.231441930812991,0.0,client3
1.376,-21.55354,-43.50772,57,-1.278081,0.1540377,-0.3773147,1475.0,50.19608,45.88235,57.34116,0.0,99.60784,6.42353,12.2691,49.01961,34.90196,34.90196,CSVLog_20240920_062459,nivus,rjdf,1.376,0.6099999999999999,-8.27356377263595,12.231441930812991,0.0,client3
1.51,-21.55342,-43.50781,57,-0.0001899421,1.306226,-1.350461,1475.0,50.19608,45.88235,59.1434,0.0,99.60784,6.42353,12.2691,49.01961,34.90196,34.90196,CSVLog_20240920_062459,nivus,rjdf,1.51,0.0020000000000000018,-17.581330289240142,25.574833128224284,0.0,client3
2.496,-21.5533,-43.5079,58,0.06598496,-0.1222134,0.5816994,1473.5,50.19608,45.88235,61.12613,6.0171,99.60784,6.42353,10.3743,49.01961,34.5098,34.90196,CSVLog_20240920_062459,nivus,rjdf,2.496,0.0,-26.889104505817038,38.91822432563558,58.265585,client3
3.5,-21.55318,-43.50799,59,-0.9670311,-0.3407573,2.349439,1485.5,24.70588,45.88235,61.52309,5.309126,99.60784,6.42353,8.998512,30.58824,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,3.5,0.0009999999999998899,-36.196886422336014,52.261615522693205,51.41003676666667,client3
4.506,-21.55305,-43.50808,57,0.1227369,2.083234,0.2270237,1457.5,14.11765,45.88235,59.01372,1.761913,99.60784,6.42353,3.091073,8.627451,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,4.506,0.001000000000000334,-45.50467760727068,66.7169559867028,17.06119088333333,client3
5.504,-21.55293,-43.50817,54,0.3291913,0.2729959,0.6308854,1359.0,13.72549,45.88235,55.92122,1.611857,99.60784,6.42353,2.984919,7.843137,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,5.504,0.0,-54.81247524440734,80.0603471841141,15.608148616666668,client3
6.469,-21.55282,-43.50826,53,0.2155782,-0.1675307,-0.2125086,1347.5,12.94118,45.88235,55.54846,1.474158,99.60784,6.42353,2.781428,7.058824,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,6.469,0.001000000000000334,-64.12027837123918,92.29178911492708,14.2747633,client3
7.457,-21.55271,-43.50834,52,0.3246658,-0.7582963,-1.388465,1323.0,12.94118,45.88235,54.28922,1.497017,99.60784,6.42353,2.878877,7.45098,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,7.457,0.0009999999999994458,-72.39389012572646,104.52323104574008,14.496114616666668,client3
8.502,-21.55259,-43.50842,52,-0.7582123,-0.01869001,-0.7329648,1305.0,12.54902,45.88235,52.63451,0.7080209,99.60784,6.42353,1.361578,7.058824,14.5098,23.13725,CSVLog_20240920_062459,nivus,rjdf,8.502,0.0010000000000012221,-80.667510935276,117.86662224350502,6.856002381666666,client3
9.519,-21.55248,-43.50849,50,0.1731654,-0.3851556,-1.382789,1723.5,75.68627,45.88235,52.27237,2.454625,99.60784,6.42353,4.909245,41.56863,51.76471,52.15686,CSVLog_20240920_062459,nivus,rjdf,9.519,0.0009999999999994458,-87.90693627230797,130.098064174318,23.768952083333332,client3
10.446,-21.55237,-43.50856,52,0.7178962,1.050723,-0.1642883,1772.5,86.27451,45.88235,54.10522,9.398622,99.60784,6.42353,18.07426,66.27451,51.76471,52.15686,CSVLog_20240920_062459,nivus,rjdf,10.446,0.0009999999999994458,-95.1463670996119,142.329506105131,91.00998969999999,client3
11.524,-21.55225,-43.50865,55,-0.5987228,0.6974541,-0.1376151,1915.0,87.84314,45.88235,56.6927,13.44746,99.60784,6.42353,24.44991,88.62745,51.37255,52.15686,CSVLog_20240920_062459,nivus,rjdf,11.524,0.0019999999999988916,-104.45420708551805,155.67289730218863,130.21623766666664,client3
12.502,-21.55213,-43.50874,58,-0.6003934,0.4083515,0.1783939,2016.5,87.84314,45.88235,60.8187,14.29644,99.60784,6.42353,24.64902,88.23529,50.98039,51.37255,CSVLog_20240920_062459,nivus,rjdf,12.502,0.0010000000000012221,-113.76205477110261,169.0162884999536,138.437194,client3
13.501,-21.55198,-43.5088,62,1.079934,0.02371182,0.07852209,2108.5,87.45098,45.88235,65.49711,14.85431,99.60784,6.42353,23.95855,83.52941,50.58823,50.98039,CSVLog_20240920_062459,nivus,rjdf,13.501,0.0009999999999994458,-119.9673197846632,185.69552749645246,143.83923516666667,client3
14.52,-21.55182,-43.50887,65,0.3680048,-0.319934,1.295607,2217.0,87.05882,45.88235,68.73736,14.96453,99.60784,6.42353,23.02233,77.64706,45.4902,45.88235,CSVLog_20240920_062459,nivus,rjdf,14.52,0.0009999999999994458,-127.2067971658513,203.48671575954964,144.90653216666666,client3
15.496,-21.55165,-43.50892,69,0.579812,-0.3984454,-0.1725053,2356.5,87.05882,45.88235,71.75513,15.64593,99.60784,6.42353,22.67524,76.86275,45.4902,45.88235,CSVLog_20240920_062459,nivus,rjdf,15.496,0.002000000000000668,-132.37788274818934,222.3898532892451,151.5047555,client3
16.509,-21.55147,-43.50895,72,0.5633216,-0.187991,0.3209606,2446.5,32.94118,45.88235,76.00938,15.1408,99.60784,6.42353,21.02887,52.94118,36.47059,35.29412,CSVLog_20240920_062459,nivus,rjdf,16.509,0.0010000000000012221,-135.48057342966536,242.40494008518522,146.61341333333334,client3
17.523,-21.55128,-43.50895,73,0.02270603,0.4375063,0.2437797,1854.0,14.90196,45.88235,76.38506,4.331897,99.60784,6.42353,5.934101,10.58823,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,17.523,0.0,-135.48066215380484,263.53197614772364,41.947202616666665,client3
18.446,-21.5511,-43.50891,72,0.4177831,-0.4593815,-0.2159915,1821.0,15.29412,45.88235,75.03529,2.111184,99.60784,6.42353,2.932198,9.019608,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,18.446,0.0010000000000012221,-131.34392952988046,283.54706294331004,20.443298400000003,client3
19.451,-21.55092,-43.50884,71,-0.3864696,-0.08631708,-0.1335704,1416.0,13.72549,45.88235,73.20815,1.794969,99.60784,6.42353,2.528123,7.45098,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,19.451,0.0010000000000012221,-124.1045773393145,303.56214973960385,17.381283149999998,client3
20.561,-21.55076,-43.50875,70,0.05290772,-0.3153837,-0.1245451,1402.5,13.33333,45.88235,71.78983,1.524524,99.60784,6.42353,2.17789,7.058824,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,20.561,0.0030000000000001137,-114.7967973456773,321.353338002701,14.762474066666668,client3
21.471,-21.55061,-43.50865,66,1.89321,-0.7985061,0.0200931,1322.0,13.33333,45.88235,67.84151,1.422167,99.60784,6.42353,2.154797,6.666667,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,21.471,0.0010000000000012221,-104.45479753486813,338.0325769995535,13.771317116666665,client3
22.505,-21.55048,-43.50853,65,1.037654,-1.23628,-5.302838,1567.5,13.72549,45.88235,66.78078,1.310302,99.60784,6.42353,2.015848,7.45098,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,22.505,0.0030000000000001137,-92.04436778246716,352.48791746320944,12.688091033333336,client3
23.504,-21.55035,-43.5084,64,-0.7416918,-2.447495,4.787122,1619.5,13.33333,45.88235,66.57423,0.8783455,99.60784,6.42353,1.372414,7.45098,18.03922,17.64706,CSVLog_20240920_062459,nivus,rjdf,23.504,0.0010000000000012221,-78.5997200659966,366.9432579268654,8.505312258333333,client3
24.515,-21.55024,-43.50827,64,-1.297405,0.6803707,1.221045,1632.0,26.27451,45.88235,66.44328,2.427102,99.60784,6.42353,3.792344,33.72549,33.33333,33.33333,CSVLog_20240920_062459,nivus,rjdf,24.515,0.0,-65.15505580983519,379.17469985803206,23.502437699999998,client3
25.506,-21.55013,-43.50814,65,-0.9504685,-0.5554989,-0.7159581,1630.0,14.90196,45.88235,66.83163,2.498818,99.60784,6.42353,3.844333,11.76471,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,25.506,0.0010000000000012221,-51.71038135831242,391.40614178884505,24.196887633333336,client3
26.533,-21.55002,-43.50801,63,-0.7501544,-0.07297602,1.505584,1579.0,14.11765,45.88235,63.62064,1.005682,99.60784,6.42353,1.596319,9.411765,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,26.533,0.0010000000000012221,-38.26569671278119,403.63758371965804,9.738354033333334,client3
27.53,-21.54991,-43.5079,60,0.1442195,0.2646001,3.905383,1507.0,13.72549,45.88235,61.47626,0.9579542,99.60784,6.42353,1.596589,9.019608,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,27.53,0.0010000000000012221,-26.88941869566814,415.86902565047103,9.276189836666667,client3
28.536,-21.5498,-43.50779,59,0.742207,0.4324139,0.9370162,1507.5,14.11765,45.88235,60.9319,0.7805716,99.60784,6.42353,1.323002,7.45098,45.09804,45.4902,CSVLog_20240920_062459,nivus,rjdf,28.536,0.0,-15.513132051698573,428.100467581284,7.558534993333334,client3
29.495,-21.54967,-43.50769,59,-1.702403,-0.1706092,1.407084,2056.0,85.09804,45.88235,62.73022,8.564615,99.60784,6.42353,14.51629,54.11765,43.52941,43.92157,CSVLog_20240920_062459,nivus,rjdf,29.495,0.004000000000001336,-5.1710463337328445,442.5558080452936,82.93402191666667,client3
29.524,-21.54967,-43.50769,61,0.7595606,-0.6283495,-1.153839,2111.5,81.17647,45.88235,62.73022,12.68282,99.60784,6.42353,20.7915,58.43137,39.60784,40.0,CSVLog_20240920_062459,nivus,rjdf,29.524,0.0010000000000012221,-5.1710463337328445,442.5558080452936,122.81197366666666,client3
30.482,-21.54953,-43.5076,62,0.970353,-0.9592733,1.582321,2116.5,61.96078,45.88235,66.22075,11.60998,99.60784,6.42353,18.72577,52.54902,36.86274,36.86274,CSVLog_20240920_062459,nivus,rjdf,30.482,0.0009999999999976694,4.136839064164606,458.1230977755478,112.42330633333334,client3
31.52,-21.54937,-43.50753,64,0.2036808,-0.1892646,0.3458762,1637.0,34.90196,45.88235,66.60045,9.157669,99.60784,6.42353,14.30885,48.23529,35.29412,35.68628,CSVLog_20240920_062459,nivus,rjdf,31.52,0.0010000000000012221,11.376313698654158,475.914286038645,88.67676148333334,client3
32.537,-21.54921,-43.5075,65,0.5863003,-0.6315243,-1.388455,1652.5,21.56863,45.88235,67.43571,6.318736,99.60784,6.42353,9.721125,34.11765,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,32.537,0.0020000000000024443,14.478952691527237,493.7054743020958,61.18642693333334,client3
33.547,-21.54904,-43.50751,64,-0.5964983,-0.1100069,-1.104684,1608.5,14.5098,45.88235,66.07835,1.976134,99.60784,6.42353,3.087708,9.411765,14.5098,14.5098,CSVLog_20240920_062459,nivus,rjdf,33.547,0.001999999999995339,13.444749662333559,512.608611831084,19.13556423333333,client3
