time,lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_remaining,instant_fuel_economy,calculated_load_value,accelerator_pedal_pos_d,accelerator_pedal_pos_e,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
1.027,-17.233503,-46.84878,0,-0.04968985,0.24629359,-0.18996592,981.0,15.294118,90.196075,0.043655127,0.0,36.07843,12.627451,0.0,14.117647,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,1.027,0.0,0.0,0.0,0.0,client3
1.977,-17.233503,-46.84878,0,-0.0029003532,0.03829608,0.06724834,978.0,15.294118,90.196075,0.03408171,1.9449571,36.07843,12.627451,0.0,14.117647,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,1.977,0.9500000000000002,0.0,0.0,18.833667918333333,client3
2.981,-17.233503,-46.84878,0,0.2389793,0.48362562,0.21502174,974.0,16.862745,90.196075,0.028153636,2.158307,36.07843,12.627451,0.0,18.039215,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,2.981,1.0039999999999998,0.0,0.0,20.899606116666668,client3
4.001,-17.233503,-46.84878,0,-0.5840082,0.9029233,0.11996388,983.5,17.647058,90.196075,0.023083385,2.6342988,36.07843,12.627451,0.0,21.17647,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,4.001,1.0200000000000005,0.0,0.0,25.50879338,client3
4.982,-17.233503,-46.84878,0,0.2370928,-0.08241873,0.017807411,1016.0,15.686275,90.196075,0.01958901,2.3609703,36.07843,12.627451,0.0,16.078432,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,4.982,0.9809999999999999,0.0,0.0,22.862062404999996,client3
5.971,-17.233503,-46.84878,0,-0.16050549,0.14317386,0.028923841,1018.0,15.686275,90.196075,0.016336044,2.0939586,36.07843,12.627451,0.0,15.294118,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,5.971,0.9889999999999999,0.0,0.0,20.27649911,client3
7.04,-17.233503,-46.84878,0,0.50926334,-0.18807118,-0.41802338,967.5,13.333333,90.196075,0.013711639,1.9038138,36.07843,12.627451,0.0,10.588235,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,7.04,1.069,0.0,0.0,18.43526363,client3
7.961,-17.233503,-46.84878,0,-3.352941,-0.046594135,-3.4708517,956.0,13.333333,90.196075,0.0115151685,1.3662599,36.07843,12.627451,0.0,9.019608,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,7.961,0.9210000000000003,0.0,0.0,13.229950031666668,client3
8.975,-17.233498,-46.848778,0,0.12523504,3.9417562,-6.361898,924.5,18.039215,90.196075,1.3753953,2.3681457,36.07843,12.627451,0.0,21.17647,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,8.975,1.0139999999999993,0.21240572705645125,0.5559746329454884,22.931544194999997,client3
9.974,-17.233498,-46.84876,1,0.15792869,-0.07743044,-0.886913,1004.5,18.039215,90.196075,1.5816265,2.5757897,36.07843,12.627451,257.57877,22.745098,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,9.974,0.9990000000000006,2.124057275293489,0.5559746329454884,24.94223026166667,client3
10.996,-17.233496,-46.84875,2,-0.069290735,0.094895035,-0.30769703,954.5,16.470589,90.196075,1.4763823,2.5330243,36.07843,12.627451,126.65112,19.215687,14.509804,14.509804,CSVLog_20240921_081801,nivus,rjdf,10.996,1.0220000000000002,3.1860859298515396,0.778364486406613,24.528118638333332,client3
