accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,vehicle_speed,engine_rpm,mass_air_flow,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,engine_fuel_rate,vehicle_fuel_rate,fuel_remaining,fuel_level_a,fuel_level_b,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,fuel_rail_pressure_vacuum,accelerator_pos_d,accelerator_pos_e,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-0.3360714,1.872833,3.615495,,,,-23.00789,-44.4854,0.0,0.0,0.0,0.0,0.0,0.7170441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tabela_final-18-van-trajeto-t1,van,eletronuclear,0.091,0.0,0.0,0.0,0.0,client2
0.1824404,-0.4137697,-0.04019135,,,,-23.00795,-44.4854,0.0,843.0,16.06,0.0,45.88235,0.8308074,5.341574,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.15686,54200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,3.888,0.0040000000000000036,0.0,-6.671695598882477,63.0602486111111,client2
-0.4128152,-0.2149176,-0.1431058,,,,-23.00798,-44.48539,0.0,869.0,16.51,0.0,45.88235,6.326853,5.491244,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.58823,54400.0,0.0,19.60784,19.21569,tabela_final-18-van-trajeto-t1,van,eletronuclear,4.781,0.0019999999999997797,1.0234945152224015,-10.007543397970053,64.82718611111112,client2
0.3186364,0.1145271,-0.1238611,,,,-23.00806,-44.48536,0.0,866.0,16.69,0.0,45.88235,14.5086,5.551112,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.58823,54200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,5.847,0.001000000000000334,4.093976849167903,-18.903137529695467,65.53396111111111,client2
-0.1816535,0.1321915,0.1741001,,,,-23.00805,-44.48535,0.0,852.0,16.06,0.0,45.88235,8.776116,5.341574,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.15686,54000.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,6.865,0.006000000000000227,5.117471251259478,-17.79118826345083,63.0602486111111,client2
-0.2507098,-0.2335978,-0.8916193,,,,-23.00803,-44.48535,0.0,854.0,16.23,0.0,45.88235,4.976934,5.398116,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.37255,53800.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,7.875,0.001000000000000334,5.117471630533031,-15.567289730607891,63.727758333333334,client2
0.06429239,-0.2398303,0.1519093,,,,-23.00802,-44.48535,0.0,851.0,16.01,0.0,45.88235,3.274184,5.324944,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.58823,53800.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,8.863,0.0009999999999994458,5.117471820169749,-14.45534046365593,62.86392222222222,client2
0.1205772,1.14345,1.505232,,,,-23.00802,-44.48535,0.0,852.0,16.06,0.0,45.88235,2.322849,5.341574,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.15686,54800.0,0.0,19.60784,19.21569,tabela_final-18-van-trajeto-t1,van,eletronuclear,9.851,0.0010000000000012221,5.117471820169749,-14.45534046365593,63.0602486111111,client2
-0.3893335,0.06947664,0.2729101,,,,-23.00803,-44.48534,0.0,850.0,16.3,0.0,45.88235,2.512721,5.421398,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,55200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,10.89,0.0010000000000012221,6.140965956118793,-15.567289730607891,64.00261527777778,client2
0.186886,-0.1956314,0.6910146,,,,-23.00803,-44.48534,0.0,849.0,16.32,0.0,45.88235,2.504334,5.42805,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.58823,53800.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,11.854,0.0009999999999994458,6.140965956118793,-15.567289730607891,64.08114583333334,client2
-0.1285636,0.005355949,0.04807035,,,,-23.00804,-44.48533,0.0,852.0,16.21,0.0,45.88235,2.653708,5.391464,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.98039,53200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,12.875,0.0009999999999994458,7.16446001686415,-16.67923899685253,63.64922777777778,client2
0.06975135,-0.03939779,-0.005251107,,,,-23.00804,-44.48532,0.0,853.0,15.99,0.0,45.88235,3.220502,5.318292,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,53800.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,13.87,0.0009999999999994458,8.187954305173616,-16.67923899685253,62.785391666666655,client2
0.08773041,-0.06086517,-0.2501046,,,,-23.00805,-44.48531,0.0,856.0,16.13,0.0,45.88235,3.240314,5.364856,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,53200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,14.817,0.0030000000000001137,9.211448252136849,-17.79118826345083,63.33510555555555,client2
0.02844228,0.02604633,-0.1558148,,,,-23.00806,-44.48528,0.0,849.0,16.23,0.0,45.88235,4.513335,5.398116,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.15686,55000.0,0.0,19.60784,19.21569,tabela_final-18-van-trajeto-t1,van,eletronuclear,15.909,0.014000000000001123,12.281930546852653,-18.903137529695467,63.727758333333334,client2
-0.5090263,-0.3282002,-0.4278609,,,,-23.00806,-44.48527,0.0,851.0,16.06,0.0,45.88235,4.8428,5.341574,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,54200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,16.915,0.0019999999999988916,13.305424759958449,-18.903137529695467,63.0602486111111,client2
-0.1686777,0.4527913,-0.7247059,,,,-23.00807,-44.48524,0.0,850.0,16.27,0.0,45.88235,6.162692,5.41142,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,53400.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,17.851,0.0030000000000001137,16.375906789833618,-20.015086795940107,63.884819444444446,client2
-0.7316664,-0.0003327876,0.9667206,,,,-23.00808,-44.48523,0.0,853.0,16.11,0.0,45.88235,5.878008,5.358203,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,54600.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,18.885,0.004000000000001336,17.399400319595475,-21.12703606253841,63.25656319444444,client2
0.3468842,0.04552674,-1.359234,,,,-23.00808,-44.48522,0.0,851.0,16.19,0.0,45.88235,5.862765,5.384812,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.37255,52600.0,0.0,19.60784,19.21569,tabela_final-18-van-trajeto-t1,van,eletronuclear,19.85,0.004000000000001336,18.42289445619546,-21.12703606253841,63.57069722222222,client2
-0.05670889,-0.008393885,-0.01227332,,,,-23.00808,-44.4852,0.0,856.0,16.16,0.0,45.88235,4.531889,5.374834,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.58823,53200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,20.877,0.0019999999999988916,20.46988272874437,-21.12703606253841,63.45290138888889,client2
-0.1311079,0.1193555,0.06059167,,,,-23.00807,-44.4852,0.0,859.0,16.42,0.0,45.88235,3.115637,5.46131,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.15686,54600.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,21.866,0.0010000000000012221,20.46988348729202,-20.015086795940107,64.4737986111111,client2
0.2572654,-0.7387045,0.3945817,,,,-23.00806,-44.4852,0.0,853.0,16.27,0.0,45.88235,2.440807,5.41142,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.58823,53200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,22.881,0.004999999999999005,20.469884245839516,-18.903137529695467,63.884819444444446,client2
-0.35077,0.03732464,0.1971836,,,,-23.00805,-44.48521,0.0,848.0,16.04,0.0,45.88235,2.389759,5.334921,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.15686,54600.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,23.901,0.0070000000000014495,19.44639075400475,-17.79118826345083,62.98170624999999,client2
-0.1341627,-0.01395566,0.273617,,,,-23.00804,-44.48522,0.0,853.0,16.23,0.0,45.88235,2.664587,5.398116,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.37255,52600.0,0.0,19.60784,19.21569,tabela_final-18-van-trajeto-t1,van,eletronuclear,24.886,0.0030000000000001137,18.422897186966164,-16.67923899685253,63.727758333333334,client2
-0.2392814,0.06150457,0.09782596,,,,-23.00802,-44.48524,0.0,849.0,16.39,0.0,45.88235,2.431259,5.451332,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.54902,54400.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,25.879,0.0020000000000024443,16.375909824022354,-14.45534046365593,64.35600277777777,client2
-0.3187986,-0.08873461,0.2888171,,,,-23.00801,-44.48526,0.0,857.0,16.15,0.0,45.88235,2.002635,5.371508,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.19608,53800.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,26.879,0.0020000000000024443,14.328921627327789,-13.343391197411291,63.41363611111112,client2
0.2048724,0.05644047,-0.06280976,,,,-23.00801,-44.48528,0.0,855.0,16.19,0.0,45.88235,1.929695,5.384812,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.58823,52200.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,27.873,0.0030000000000001137,12.281932822493738,-13.343391197411291,63.57069722222222,client2
0.1389484,-0.02839766,-0.1612865,,,,-23.008,-44.48529,0.0,852.0,16.16,0.0,45.88235,2.150687,5.374834,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.37255,54600.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,28.88,0.006999999999997897,11.258438838253905,-12.231441930812991,63.45290138888889,client2
5.69,-1.18,-9.18,0.89,-0.67,-0.14,-23.008,-44.48529382804659,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,29.067,0.18700000000000117,10.866640398186236,-12.231441930812991,,client2
4.98,-0.98,-8.79,0.89,-0.67,-0.13,-23.008,-44.485294237457964,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,29.087,0.019999999999999574,10.824737371739324,-12.231441930812991,,client2
5.06,-1.37,-8.59,0.87,-0.66,-0.13,-23.008,-44.48529458546601,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,29.104,0.01699999999999946,10.78911894204656,-12.231441930812991,,client2
0.6991751,-0.1135823,-0.1114705,,,,-23.008,-44.48531,0.0,847.0,16.22,0.0,45.88235,2.17035,5.39479,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.98039,54400.0,0.0,19.60784,19.21569,tabela_final-18-van-trajeto-t1,van,eletronuclear,29.866,0.0019999999999988916,9.211449958867313,-12.231441930812991,63.68849305555556,client2
5.22,-1.69,-8.79,0.43,-0.24,-0.06,-23.008,-44.48531305359097,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,30.017,0.1509999999999998,8.898916620765705,-12.231441930812991,,client2
5.22,-0.82,-8.71,0.87,-0.66,-0.14,-23.008,-44.48531337715015,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,30.033,0.01600000000000179,8.86580051832314,-12.231441930812991,,client2
4.79,-1.37,-8.36,0.89,-0.67,-0.14,-23.008,-44.48531370070932,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,30.049,0.015999999999998238,8.832684417182682,-12.231441930812991,,client2
5.06,-0.9,-8.9,0.01,-0.01,0.01,-23.008,-44.48531416582692,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,30.072,0.022999999999999687,8.785079889506834,-12.231441930812991,,client2
4.86,-1.18,-8.71,-0.0,-0.0,-0.0,-23.008,-44.48531450960725,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,30.089,0.01699999999999946,8.749894164006013,-12.231441930812991,,client2
4.94,-1.29,-8.59,0.01,-0.01,0.0,-23.008,-44.48531483316642,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,30.105,0.01600000000000179,8.716778062865558,-12.231441930812991,,client2
-0.2725451,0.1651373,-0.1748009,,,,-23.008,-44.48533,0.0,847.0,16.52,0.0,45.88235,2.579346,5.49457,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.98039,53800.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,30.864,0.004000000000001336,7.164461078829663,-12.231441930812991,64.8664513888889,client2
5.06,-1.18,-8.79,0.01,-0.01,-0.0,-23.008,-44.485333006923646,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,31.016,0.15199999999999747,6.856704115460912,-12.231441930812991,,client2
4.79,-1.29,-8.32,0.01,-0.01,0.01,-23.008,-44.485333382790365,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,31.035,0.019000000000001904,6.8182343658052,-12.231441930812991,,client2
5.45,-1.33,-9.02,-0.0,-0.0,-0.0,-23.008,-44.48533369930865,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,31.051,0.015999999999998238,6.785838895771314,-12.231441930812991,,client2
4.82,-1.26,-8.55,-0.0,-0.01,-0.01,-23.008,-44.48533411473762,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,31.072,0.021000000000000796,6.743319971644421,-12.231441930812991,,client2
4.98,-1.26,-8.2,0.01,-0.01,-0.0,-23.008,-44.485334451037026,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,31.089,0.01699999999999946,6.708899914049416,-12.231441930812991,,client2
5.49,-1.26,-9.02,0.0,-0.01,-0.0,-23.008,-44.48533484668487,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,31.109,0.020000000000003126,6.668405576832587,-12.231441930812991,,client2
0.02500772,-0.03382619,-0.3602811,,,,-23.008,-44.48535,0.0,857.0,16.3,0.0,45.88235,2.819348,5.421398,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.37255,53400.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,31.887,0.0010000000000012221,5.1174721994430685,-12.231441930812991,64.00261527777778,client2
4.59,-1.37,-8.36,0.01,-0.01,0.0,-23.00800129258693,-44.48535129258693,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,32.016,0.12899999999999778,4.98517662172696,-12.37517103958985,,client2
5.3,-1.33,-8.9,-0.0,-0.01,-0.0,-23.008001523045895,-44.48535152304589,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,32.039,0.02300000000000324,4.961589270607802,-12.400796907368395,,client2
5.49,-0.98,-8.9,0.01,-0.01,0.01,-23.00800169338848,-44.48535169338848,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,32.056,0.016999999999995907,4.944154798297514,-12.419738138720604,,client2
4.82,-1.45,-8.59,0.01,-0.01,0.01,-23.0080018537091,-44.4853518537091,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,32.072,0.016000000000005343,4.927746069480699,-12.437564978302174,,client2
5.65,-1.37,-9.34,0.01,-0.01,0.0,-23.00800202404912,-44.485352024049114,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,32.089,0.016999999999995907,4.9103118608908645,-12.456505924249516,,client2
4.9,-1.14,-8.43,0.01,-0.01,0.01,-23.008002194389135,-44.48535219438914,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,32.106,0.017000000000003013,4.892877651020927,-12.475446869843198,,client2
0.5522464,-0.4818379,0.8397594,,,,-23.00801,-44.48536,0.0,850.0,16.1,0.0,45.88235,1.595569,5.354877,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,52.54902,54400.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,32.893,0.0020000000000024443,4.0939776077149315,-13.343391197411291,63.21729791666667,client2
4.79,-1.26,-8.59,-0.0,-0.01,-0.01,-23.00801,-44.48536,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,33.111,0.02099999999999369,4.0939776077149315,-13.343391197411291,,client2
-0.003109624,0.07604706,-0.2018373,,,,-23.00801,-44.48536,0.0,858.0,16.32,0.0,45.88235,1.490522,5.42805,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.98039,54000.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,33.882,0.001999999999995339,4.0939776077149315,-13.343391197411291,64.08114583333334,client2
4.71,-1.18,-8.51,0.01,0.01,0.02,-23.00801,-44.48536133866236,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,34.016,0.13400000000000034,3.9569662643319985,-13.343391197411291,,client2
5.02,-1.18,-8.75,-0.0,0.01,0.01,-23.00801,-44.485361578422555,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,34.04,0.02400000000000091,3.9324269428516967,-13.343391197411291,,client2
5.02,-1.37,-8.51,0.01,-0.01,0.01,-23.00801,-44.48536174825205,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,34.057,0.017000000000003013,3.915044988385523,-13.343391197411291,,client2
4.94,-1.33,-8.43,0.01,-0.01,-0.01,-23.00801,-44.485361898102816,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,34.072,0.015000000000000568,3.8997078471105904,-13.343391197411291,,client2
5.61,-1.1,-8.83,0.02,-0.02,-0.0,-23.00801,-44.485362067932314,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,34.089,0.016999999999995907,3.882325892644417,-13.343391197411291,,client2
4.9,-1.37,-8.55,0.01,-0.01,0.01,-23.00801,-44.48536223776181,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,34.106,0.017000000000003013,3.8649439388292994,-13.343391197411291,,client2
-0.04880972,-0.0809499,-0.4646465,,,,-23.00801,-44.48537,0.0,848.0,16.1,0.0,45.88235,2.159336,5.354877,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,55000.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,34.892,0.0010000000000047748,3.0704832049723785,-13.343391197411291,63.21729791666667,client2
5.3,-1.1,-8.94,0.01,-0.01,0.0,-23.008011256332562,-44.48537,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,35.016,0.12399999999999523,3.070483190677576,-13.483089004535875,,client2
4.82,-1.37,-8.55,0.01,-0.01,-0.0,-23.00801144883578,-44.48537,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,35.035,0.01899999999999835,3.0704831884872354,-13.504494385784827,,client2
5.14,-0.98,-8.87,0.02,-0.01,-0.0,-23.008011621074274,-44.48537,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,35.052,0.017000000000003013,3.0704831865274715,-13.523646432308079,,client2
5.45,-1.02,-8.83,0.02,-0.01,0.01,-23.00801182370856,-44.48537,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,35.072,0.020000000000003126,3.070483184221858,-13.546178336979631,,client2
4.86,-1.22,-8.51,0.01,-0.01,0.0,-23.008011995947054,-44.48537,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,35.089,0.016999999999995907,3.070483182262094,-13.565330383856544,,client2
5.26,-1.14,-8.9,0.02,-0.01,-0.01,-23.00801215805448,-44.48537,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,35.105,0.015999999999998238,3.0704831804176034,-13.583355906957195,,client2
-0.2941125,0.2075396,-0.07168622,,,,-23.00802,-44.48537,0.0,852.0,16.22,0.0,45.88235,2.096131,5.39479,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.76471,54600.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,35.888,0.0030000000000001137,3.0704830911903715,-14.45534046365593,63.68849305555556,client2
5.1,-1.18,-8.87,0.0,-0.01,-0.0,-23.00802129949247,-44.48537129949247,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,36.016,0.1280000000000001,2.9374807557787936,-14.599837433536656,,client2
5.49,-1.1,-9.06,0.02,-0.01,-0.01,-23.008021492386533,-44.485371492386534,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,36.035,0.01899999999999835,2.9177381550480272,-14.621286274838162,,client2
4.9,-1.29,-8.51,0.01,-0.01,0.01,-23.008021705583865,-44.48537170558387,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,36.056,0.021000000000000796,2.8959175254522402,-14.644992736535967,,client2
5.18,-1.1,-8.87,0.01,-0.0,-0.0,-23.008021827411284,-44.48537182741129,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,36.068,0.012000000000000455,2.883448556508878,-14.658539327506492,,client2
5.06,-0.98,-8.47,0.02,-0.01,0.0,-23.008022050760253,-44.485372050760255,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,36.09,0.02200000000000557,2.860588913825458,-14.683374599756105,,client2
5.33,-1.49,-8.59,0.01,-0.01,-0.0,-23.00802222335105,-44.48537222335105,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,36.107,0.016999999999995907,2.8429243414385184,-14.702565820661317,,client2
0.3437344,0.3882064,-0.6432925,,,,-23.00803,-44.48538,0.0,853.0,16.16,0.0,45.88235,2.369289,5.374834,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.37255,53000.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,36.885,0.001999999999995339,2.046988651822579,-15.567289730607891,63.45290138888889,client2
4.9,-0.94,-8.43,0.03,-0.01,0.0,-23.00803,-44.48538,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,37.106,0.017000000000003013,2.046988651822579,-15.567289730607891,,client2
0.3905321,0.7315731,0.03441967,,,,-23.00803,-44.48538,0.0,856.0,16.23,0.0,45.88235,1.220578,5.398116,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,51.37255,53400.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,37.892,0.007000000000005002,2.046988651822579,-15.567289730607891,63.727758333333334,client2
5.22,-1.1,-8.24,0.01,-0.01,0.0,-23.00803,-44.485381273100785,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,38.016,0.12399999999999523,1.916687508611498,-15.567289730607891,,client2
5.02,-1.1,-8.51,0.02,-0.0,0.01,-23.00803,-44.48538146817334,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,38.035,0.01899999999999835,1.8967219441281797,-15.567289730607891,,client2
4.98,-1.1,-8.67,0.01,0.0,0.0,-23.00803,-44.485381683778456,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,38.056,0.021000000000000796,1.8746548824202698,-15.567289730607891,,client2
5.41,-0.82,-8.87,-0.02,-0.13,-0.18,-23.00803,-44.485381806981756,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,38.068,0.012000000000000455,1.8620450943675846,-15.567289730607891,,client2
4.9,-0.39,-9.02,-0.01,-0.13,-0.17,-23.00803,-44.485382022586876,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,38.089,0.021000000000000796,1.8399780326596744,-15.567289730607891,,client2
4.51,-0.98,-8.83,-0.03,-0.12,-0.18,-23.00803,-44.48538219712423,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,38.106,0.017000000000003013,1.8221142336359928,-15.567289730607891,,client2
-0.1791703,0.6029452,0.7203087,,,,-23.00803,-44.48539,0.0,857.0,16.13,0.0,45.88235,2.128505,5.364856,0.0,0.0,0.0,6.42353,0.0,0.0,0.0,50.98039,54400.0,0.0,19.60784,19.60784,tabela_final-18-van-trajeto-t1,van,eletronuclear,38.883,0.006000000000000227,1.0234943255857616,-15.567289730607891,63.33510555555555,client2
5.02,-0.67,-9.02,-0.0,-0.14,-0.18,-23.008031351625366,-44.48539,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,39.016,0.13299999999999557,1.023494320459405,-15.71758361390141,,client2
4.31,-0.9,-8.87,-0.01,-0.13,-0.19,-23.008031544715447,-44.48539,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,39.035,0.01899999999999835,1.0234943197270654,-15.739054251010243,,client2
5.88,-0.94,-9.57,-0.0,-0.14,-0.18,-23.008031717479025,-44.48539,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,39.052,0.017000000000003013,1.023494319071819,-15.75826468457886,,client2
3.45,1.77,-10.98,-0.04,-0.28,-0.42,-23.008031920731057,-44.48539,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,39.072,0.020000000000003126,1.023494318300938,-15.78086527916389,,client2
2.86,0.35,-8.55,-0.05,-0.3,-0.41,-23.008032093494634,-44.48539,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,39.089,0.016999999999995907,1.0234943176456914,-15.800075712732509,,client2
2.94,1.49,-11.18,-0.04,-0.26,-0.39,-23.008032266258212,-44.48539,0.0,,,,,,,,,,,,,,,,,,,tabela_final-18-van-trajeto-t1,van,eletronuclear,39.106,0.017000000000003013,1.0234943169904451,-15.819286145947464,,client2
