lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_level_a,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-22.93086,-43.97891,68,0.3630156,0.3824453,-0.1949017,2012.25,26.33,82.35294,70.19608,68.1357,8.762434,34.90196,9.827451,obd-15-spin-trajeto-t1,spin,eletronuclear,1.601,0.0009999999999998899,0.0,0.0,84.84956923333334,client1
-22.93093,-43.97915,70,-0.4330871,0.1748078,0.1650781,2078.75,27.53,83.92157,70.19608,70.43199,9.161785,34.90196,9.827451,obd-15-spin-trajeto-t1,spin,eletronuclear,3.008,0.0040000000000000036,-24.577871382946444,-7.7836448651271155,88.71661808333333,client1
-22.93096,-43.97928,71,-0.06360979,0.01824542,0.09063318,2143.75,28.7,38.03922,72.54902,71.92273,9.551153,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,4.01,0.0019999999999997797,-37.890880852925235,-11.119492664568353,92.48699821666666,client1
-22.93102,-43.97949,72,0.2412506,0.2341229,1.493305,2104.75,18.2,34.90196,72.54902,73.17995,6.056828,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,5.006,0.002000000000000668,-59.3965027743987,-17.79118826345083,58.65028446666667,client1
-22.93108,-43.97971,72,0.4403362,-0.6986607,-1.040103,1605.5,18.39,36.47059,72.54902,73.9052,6.120059,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,6.008,0.0030000000000001137,-81.92619257577286,-24.462883861979645,59.262571316666666,client1
-22.93112,-43.97992,74,-0.6395196,-0.3734715,-0.2536307,1663.75,21.4,38.43137,72.54902,74.2288,7.121766,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,7.009,0.002000000000000668,-103.4318028532317,-28.91068092766552,68.9624341,client1
-22.93121,-43.98032,74,0.02417885,-0.5942839,-0.9322067,1674.75,6.96,26.66667,69.80392,75.09319,2.316238,34.90196,9.772549,obd-15-spin-trajeto-t1,spin,eletronuclear,8.978,0.0,-144.39484511440577,-38.91822432563558,22.42890463333333,client1
-22.93125,-43.98053,74,0.8180009,0.587869,0.09731546,1644.75,7.38,28.62745,69.80392,74.12915,2.456011,34.90196,9.772549,obd-15-spin-trajeto-t1,spin,eletronuclear,10.006,0.0039999999999995595,-165.90043584540933,-43.36602139132145,23.782373183333338,client1
-22.93129,-43.98073,73,-1.464838,-0.266839,0.0687209,1666.75,7.3,28.62745,67.45098,74.05231,2.429387,34.90196,9.443137,obd-15-spin-trajeto-t1,spin,eletronuclear,11.024,0.0009999999999994458,-186.3819436113559,-47.81381845736099,23.524564116666667,client1
-22.93134,-43.98092,74,-1.720505,0.2684613,-0.9583314,1655.25,7.2,28.23529,67.45098,73.44652,2.396108,34.90196,9.443137,obd-15-spin-trajeto-t1,spin,eletronuclear,12.01,0.006000000000000227,-205.83936126596944,-53.37356478929151,23.202312466666665,client1
-22.93138,-43.98111,74,4.234771,-3.995405,3.633895,1650.0,7.23,28.23529,67.45098,73.09217,2.406092,34.90196,9.443137,obd-15-spin-trajeto-t1,spin,eletronuclear,12.984,0.0030000000000001137,-225.29678005542797,-57.82136185533104,23.298990866666667,client1
-22.93144,-43.9813,74,-1.126936,-0.3761235,0.4781378,1641.75,7.26,29.01961,66.27451,73.65865,2.416076,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,14.01,0.002000000000000668,-244.7541750260966,-64.49305745385986,23.39566926666667,client1
-22.93151,-43.98148,75,0.1078829,-0.3694462,0.0909709,1636.25,7.55,29.01961,66.27451,72.49133,2.512585,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,15.024,0.0,-263.18747584057996,-72.27670231898698,24.330198083333336,client1
-22.93159,-43.98166,76,-0.7025457,0.5779322,1.224374,1659.0,7.73,29.01961,66.27451,75.60302,2.572488,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,16.014,0.0030000000000001137,-281.6207567303275,-81.1722964507124,24.9102588,client1
-22.9317,-43.98183,77,0.4086673,0.5690942,1.242445,1673.5,7.77,29.41176,66.27451,77.9264,2.5858,34.90196,9.278431,obd-15-spin-trajeto-t1,spin,eletronuclear,17.013,0.004000000000001336,-299.02991843566923,-93.40373838152539,25.039163333333335,client1
-22.93182,-43.982,78,0.04842415,-0.1536018,0.9654815,1680.75,6.56,25.09804,64.70588,77.94189,2.183121,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,18.012,0.0019999999999988916,-316.439054317343,-106.74712957858301,21.13988835,client1
-22.93195,-43.98217,78,-0.8683304,0.1818169,0.6359075,1697.5,5.33,25.88235,64.70588,78.93948,1.773786,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,18.997,0.0019999999999988916,-333.84816244831063,-121.20247004294626,17.1761611,client1
-22.93208,-43.98234,78,0.05221712,0.3605816,-0.7891558,1701.0,5.09,25.4902,64.70588,79.23407,1.693915,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,19.983,0.0010000000000012221,-351.2572538670725,-135.65781050624852,16.402743583333333,client1
-22.93221,-43.98251,78,0.1085384,-0.2316934,-0.5814521,1699.0,5.01,25.4902,61.96078,78.41413,1.667292,34.90196,8.67451,obd-15-spin-trajeto-t1,spin,eletronuclear,20.998,0.005000000000002558,-368.6663285742129,-150.1131509706118,16.1449442,client1
-22.93221,-43.98251,78,0.1085384,-0.2316934,-0.5814521,1699.25,5.1,25.4902,61.96078,78.41413,1.697243,34.90196,8.67451,obd-15-spin-trajeto-t1,spin,eletronuclear,21.008,0.0030000000000001137,-368.6663285742129,-150.1131509706118,16.434969716666668,client1
-22.93246,-43.98285,77,-0.794597,-0.5547864,0.6254147,1671.0,4.91,25.09804,61.96078,77.94292,1.634013,34.90196,8.67451,obd-15-spin-trajeto-t1,spin,eletronuclear,23.0,0.0019999999999988916,-403.4844427505118,-177.91188263132534,15.82269255,client1
-22.93259,-43.98301,77,-0.2974835,-0.2865388,0.01717655,1658.5,4.94,25.09804,58.82353,76.72643,1.643996,34.90196,8.235294,obd-15-spin-trajeto-t1,spin,eletronuclear,23.989,0.006000000000000227,-419.86939626681516,-192.36722309533494,15.919361266666666,client1
-22.93271,-43.98317,76,-0.6602247,0.5101586,-0.6692663,1639.25,4.12,25.88235,58.82353,76.4641,1.371106,34.90196,8.235294,obd-15-spin-trajeto-t1,spin,eletronuclear,25.01,0.005000000000002558,-436.2543501613558,-205.71061429274624,13.276876433333333,client1
-22.93283,-43.98333,75,0.9713489,0.4255047,-0.6114233,1618.75,4.68,25.09804,58.82353,75.60826,1.55747,34.90196,8.235294,obd-15-spin-trajeto-t1,spin,eletronuclear,25.997,0.0019999999999988916,-452.6392895369284,-219.05400548980387,15.081501166666666,client1
-22.93295,-43.98349,75,1.405885,-0.1463118,0.6403034,1613.5,4.67,25.09804,59.60784,75.24155,1.554142,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,27.007,0.0020000000000024443,-469.0242143928274,-232.3973966875688,15.049275033333334,client1
-22.93307,-43.98365,74,-0.6112391,0.801348,0.5089126,1690.0,7.68,30.98039,59.60784,74.98847,2.555849,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,28.013,0.009000000000000341,-485.40912472965056,-245.74078788462646,24.749137816666664,client1
-22.93319,-43.9838,75,-0.02881192,0.5619032,0.2493244,1635.5,13.23,35.68628,59.60784,75.02477,4.402849,34.90196,8.345098,obd-15-spin-trajeto-t1,spin,eletronuclear,29.005,0.0030000000000001137,-500.7699511181645,-259.08417908203774,42.63425448333333,client1
-22.93331,-43.98396,77,-0.129402,-0.07452741,0.8288056,1694.5,22.67,40.78431,65.09804,76.6177,7.544413,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,30.005,0.0030000000000001137,-517.1548328710334,-272.4275702790954,73.05506588333333,client1
-22.93343,-43.98413,77,0.1525079,-0.7864184,0.03676364,1695.25,20.16,37.2549,65.09804,77.35686,6.709103,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,31.004,0.0020000000000024443,-534.5637686264279,-285.7709614768603,64.96648071666667,client1
-22.93354,-43.9843,78,-0.1971592,-0.2351227,-0.8465342,1690.75,16.16,34.5098,65.09804,77.71794,5.377932,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,32.008,0.0020000000000024443,-551.9727093342806,-298.0024034076733,52.0763082,client1
-22.93365,-43.98447,77,0.8937052,-0.1100648,-0.2346976,1666.0,15.49,30.98039,65.09804,77.07074,5.15496,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,33.006,0.0,-569.3816359016298,-310.2338453384863,49.917196,client1
-22.93374,-43.98465,75,-1.102622,-0.5040171,-0.2072053,1686.5,6.44,27.45098,71.37255,75.0666,2.143186,34.90196,9.992157,obd-15-spin-trajeto-t1,spin,eletronuclear,34.17,0.009000000000000341,-587.8146590069992,-320.2413887364564,20.753184433333335,client1
-22.93374,-43.98465,74,0.755785,0.1191552,-0.885299,1656.75,7.91,29.41176,72.54902,75.0666,2.632391,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,34.843,0.6730000000000018,-587.8146590069992,-320.2413887364564,25.490319516666666,client1
-22.93383,-43.98483,74,-0.7246042,0.01989361,1.406183,1656.75,7.91,29.41176,72.54902,73.33608,2.632391,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,35.017,0.0010000000000047748,-606.2476698617701,-330.2489321344264,25.490319516666666,client1
-22.93383,-43.98483,73,0.9074737,0.6595719,-0.5168407,1645.75,7.83,29.41176,72.54902,73.33608,2.605767,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,35.076,0.0589999999999975,-606.2476698617701,-330.2489321344264,25.232510450000003,client1
-22.9339,-43.98499,72,2.864616,0.7646771,-0.497763,1615.5,7.89,27.45098,72.54902,72.46812,2.625735,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,36.018,0.0020000000000024443,-622.6325811034006,-338.0325769999072,25.425867250000003,client1
-22.93398,-43.98517,70,0.3131745,0.2451929,-1.778648,1534.25,4.72,25.09804,72.54902,70.60287,1.570782,34.90196,10.15686,obd-15-spin-trajeto-t1,spin,eletronuclear,37.009,0.0009999999999976694,-641.0655931668077,-346.92817113092525,15.210405699999999,client1
-22.93405,-43.98534,68,-0.3137476,-0.09969869,0.2936006,1649.75,8.05,30.58824,64.70588,68.76524,2.678982,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,38.017,0.0030000000000001137,-658.4745525132125,-354.7118159960524,25.941475699999998,client1
-22.93412,-43.98552,68,-0.5120884,-1.309826,-0.6421509,1524.75,9.12,30.58824,64.70588,67.8998,3.03507,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,39.014,0.0010000000000047748,-676.907568773598,-362.49546086153316,29.389594499999998,client1
-22.93418,-43.98569,68,-0.2605829,0.08532185,-0.3376901,1507.25,9.24,30.58824,64.70588,68.32355,3.075005,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,40.014,0.0010000000000047748,-694.3165354917854,-369.16715646006196,29.776298416666666,client1
-22.93423,-43.98586,68,1.612891,-0.1641638,-0.8550003,1498.75,9.3,30.58824,64.70588,68.09524,3.094973,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,41.013,0.0009999999999976694,-711.7255207750333,-374.72690279234615,29.969655216666666,client1
-22.93428,-43.98604,68,2.475953,-0.6605996,-2.182566,1495.25,9.31,30.58824,65.09804,67.212,3.098301,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,42.008,0.0010000000000047748,-730.1585649384459,-380.28664912463034,30.001881349999998,client1
-22.93433,-43.98622,68,-0.1170246,0.1203936,-0.7817789,1493.0,7.69,29.01961,65.09804,67.43872,2.559176,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,43.01,0.0,-748.5916022959572,-385.84639545656086,24.781354266666664,client1
-22.93437,-43.9864,68,-1.501878,-0.888585,-1.683862,1518.25,7.6,29.01961,65.09804,67.32565,2.529225,34.90196,9.113726,obd-15-spin-trajeto-t1,spin,eletronuclear,44.019,0.0009999999999976694,-767.0246611677969,-390.2941925226004,24.49132875,client1
-22.93439,-43.98658,68,0.2648744,-0.253343,0.06275088,1522.75,8.01,29.80392,70.98039,67.33399,2.66567,34.90196,9.937255,obd-15-spin-trajeto-t1,spin,eletronuclear,45.017,0.0010000000000047748,-785.4577725939841,-392.51809105544334,25.812571166666668,client1
-22.93439,-43.98695,70,-1.580712,0.6658866,1.496707,1527.75,8.8,30.19608,70.98039,68.96467,2.928576,34.90196,9.937255,obd-15-spin-trajeto-t1,spin,eletronuclear,47.015,0.0,-823.3481736187317,-392.51809105544334,28.3583776,client1
-22.93432,-43.98713,71,0.04581856,0.5687419,0.4151714,1551.25,9.04,30.58824,80.0,70.73574,3.008447,34.90196,11.2,obd-15-spin-trajeto-t1,spin,eletronuclear,47.987,0.0010000000000047748,-841.781559242631,-384.7344461903162,29.13179511666667,client1
-22.93424,-43.98732,71,0.5804507,0.1695973,-0.6394273,1575.25,9.05,30.58824,80.0,70.7806,3.011775,34.90196,11.2,obd-15-spin-trajeto-t1,spin,eletronuclear,49.012,0.0009999999999976694,-861.2390516143424,-375.8388520585908,29.16402125,client1
-22.93417,-43.9875,73,1.068694,-0.02871963,0.3102307,1591.25,7.47,28.62745,80.0,71.77518,2.485962,34.90196,11.2,obd-15-spin-trajeto-t1,spin,eletronuclear,50.016,0.0,-879.6724572389405,-368.05520719381735,24.072398699999997,client1
-22.93409,-43.98768,73,-0.1379976,0.1979701,-0.1054126,1599.5,4.92,25.4902,64.70588,72.39629,1.637341,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,51.019,0.001999999999995339,-898.1059055503167,-359.1596130620919,15.854918683333333,client1
-22.93402,-43.98787,74,-0.2095924,-0.1181204,-0.148946,1606.25,4.95,24.70588,64.70588,74.01467,1.647324,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,51.992,0.972999999999999,-917.563397202516,-351.37596819696483,15.951587400000001,client1
-22.93402,-43.98787,74,0.02378741,0.1379795,-0.3007129,1601.25,4.64,23.92157,64.70588,74.01467,1.544158,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,52.012,0.0009999999999976694,-917.563397202516,-351.37596819696483,14.952596633333332,client1
-22.93394,-43.98806,74,-0.5726743,-0.475937,-0.4822251,1619.0,4.42,25.09804,64.70588,75.19982,1.470944,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,53.026,0.0040000000000048885,-937.0209335074435,-342.4803740652394,14.243641066666667,client1
-22.93387,-43.98825,75,0.2181973,-0.8799322,0.9865125,1618.75,4.9,25.09804,64.70588,75.7103,1.630685,34.90196,9.058824,obd-15-spin-trajeto-t1,spin,eletronuclear,53.998,0.0030000000000001137,-956.4784459919673,-334.69672920011226,15.790466416666666,client1
-22.93387,-43.98825,75,0.3574039,-0.7608774,0.9895006,1623.0,4.85,25.09804,58.03922,75.7103,1.614045,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,54.019,0.001999999999995339,-956.4784459919673,-334.69672920011226,15.62933575,client1
-22.93381,-43.98845,75,0.3501184,-0.3211684,0.03992028,1631.0,4.89,25.09804,58.03922,75.08389,1.627357,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,55.019,0.003999999999997783,-976.9599995867369,-328.02503360158346,15.758240283333333,client1
-22.93381,-43.98845,75,0.3501184,-0.3211684,0.03992028,1634.25,4.96,25.09804,58.03922,75.08389,1.650652,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,55.021,0.0020000000000024443,-976.9599995867369,-328.02503360158346,15.983813533333334,client1
-22.93375,-43.98864,75,-0.3733745,-0.06422661,-0.08116445,1624.0,4.8,25.09804,58.03922,75.12525,1.597405,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,56.018,0.0030000000000001137,-996.4174949423312,-321.35333800305466,15.468205083333332,client1
-22.93372,-43.98885,75,-0.4731875,-0.06048762,0.6934148,1613.75,4.89,25.09804,58.03922,74.30223,1.627357,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,57.002,0.007000000000005002,-1017.9230212501292,-318.0174902036134,15.758240283333333,client1
-22.93372,-43.98885,74,-0.4731875,-0.06048762,0.6934148,1606.0,4.75,25.09804,58.03922,74.30223,1.580766,34.90196,8.12549,obd-15-spin-trajeto-t1,spin,eletronuclear,57.02,0.0010000000000047748,-1017.9230212501292,-318.0174902036134,15.3070841,client1
-22.93371,-43.98906,74,0.4456428,-0.755772,0.1298884,1601.75,4.75,25.09804,58.43137,73.57693,1.580766,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,58.035,0.001999999999995339,-1039.4284755688775,-316.90554093736876,15.3070841,client1
-22.93372,-43.98926,74,0.4612952,-0.1733469,-0.8072999,1603.25,4.67,25.09804,58.43137,74.26984,1.554142,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,59.01,0.001999999999995339,-1059.909785708698,-318.0174902036134,15.049275033333334,client1
-22.93375,-43.98947,74,0.1046897,-0.1851713,-0.3601077,1595.25,4.77,25.09804,58.43137,75.38145,1.587422,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,60.014,0.0010000000000047748,-1081.4150818695798,-321.35333800305466,15.371536366666668,client1
-22.9338,-43.98967,73,0.6448402,-0.3830636,-0.4295098,1577.75,4.67,25.4902,58.43137,73.99315,1.554142,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,61.019,0.0009999999999976694,-1101.8962247027703,-326.91308433533885,15.049275033333334,client1
-22.93384,-43.98987,72,-0.5631874,-0.3211581,0.7370231,1568.75,3.86,24.70588,58.43137,72.88171,1.28458,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,61.999,0.0010000000000047748,-1122.3774014136786,-331.3608814010247,12.439016333333335,client1
-22.93388,-43.99007,72,0.3036759,-0.3931677,-0.2617059,1559.25,4.76,25.09804,58.43137,71.99365,1.584094,34.90196,8.180392,obd-15-spin-trajeto-t1,spin,eletronuclear,63.012,0.0030000000000001137,-1142.8585720736355,-335.8086784667106,15.339310233333332,client1
-22.93391,-43.99026,71,0.189492,1.180528,0.6834723,1544.25,4.6,24.70588,60.0,71.34653,1.530847,34.90196,8.4,obd-15-spin-trajeto-t1,spin,eletronuclear,64.02,0.000999999999990564,-1162.315712928621,-339.14452626615184,14.823701783333334,client1
-22.93395,-43.99044,70,-0.3114327,0.2268089,-0.4507383,1517.0,4.53,24.70588,60.0,70.77416,1.507551,34.90196,8.4,obd-15-spin-trajeto-t1,spin,eletronuclear,65.017,0.001999999999995339,-1180.748739284717,-343.5923233318377,14.598118849999999,client1
-22.93398,-43.99063,69,0.220955,0.1493209,-1.035057,1502.25,4.46,24.70588,60.0,69.9891,1.484256,34.90196,8.4,obd-15-spin-trajeto-t1,spin,eletronuclear,66.007,0.0010000000000047748,-1200.2058709139924,-346.92817113092525,14.3725456,client1
-22.93402,-43.99081,68,0.3242911,0.03497604,0.1244689,1484.0,4.52,24.70588,60.0,69.39595,1.504223,34.90196,8.4,obd-15-spin-trajeto-t1,spin,eletronuclear,67.017,0.000999999999990564,-1218.638886910019,-351.37596819696483,14.565892716666667,client1
-22.93405,-43.99099,68,0.6109245,-0.1172522,0.08786599,1468.75,4.61,29.01961,60.39216,68.32334,1.534175,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,67.992,0.0030000000000001137,-1237.071943134681,-354.7118159960524,14.855927916666667,client1
-22.93408,-43.99117,68,-0.02246116,0.03016082,-0.6837856,1538.75,8.65,30.58824,60.39216,68.2273,2.878658,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,69.018,0.0010000000000047748,-1255.5049952771228,-358.0476637958473,27.875004966666673,client1
-22.93411,-43.99135,69,-0.07850482,-0.3662968,-0.1002854,1494.5,7.9,29.41176,60.39216,68.87744,2.629063,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,69.992,0.0010000000000047748,-1273.9380433353867,-361.3835115949349,25.45809338333333,client1
-22.93414,-43.99154,69,-0.2284559,-0.4045031,-0.1136297,1513.25,7.8,29.80392,60.39216,69.73235,2.595784,34.90196,8.454902,obd-15-spin-trajeto-t1,spin,eletronuclear,71.015,0.0040000000000048885,-1293.3951531480661,-364.7193593943761,25.135841733333333,client1
-22.93417,-43.99173,69,-0.56038,0.07835138,-0.1344692,1551.75,8.95,30.58824,63.52941,70.14679,2.978495,34.90196,8.894117,obd-15-spin-trajeto-t1,spin,eletronuclear,72.014,0.000999999999990564,-1312.8522586497015,-368.05520719381735,28.841759916666668,client1
-22.93421,-43.99191,70,-0.2426098,0.07887334,-0.08151209,1548.5,9.78,31.37255,63.52941,70.47572,3.254714,34.90196,8.894117,obd-15-spin-trajeto-t1,spin,eletronuclear,73.046,0.007000000000005002,-1331.2852450785028,-372.5030042595032,31.516480566666665,client1
-22.93424,-43.9921,71,0.00669323,0.3150119,-0.1353966,1555.5,10.13,31.37255,63.52941,71.13408,3.371191,34.90196,8.894117,obd-15-spin-trajeto-t1,spin,eletronuclear,74.033,0.0030000000000001137,-1350.7423413550066,-375.8388520585908,32.64436618333333,client1
-22.93427,-43.99229,72,-0.1544363,-0.2508308,-0.09514782,1577.75,11.95,32.54902,63.52941,71.86219,3.976874,34.90196,8.894117,obd-15-spin-trajeto-t1,spin,eletronuclear,75.042,0.0010000000000047748,-1370.1994333204534,-379.1746998583857,38.50939656666667,client1
-22.9343,-43.99248,72,-1.300488,0.1829451,0.3290437,1581.0,10.25,31.37255,63.52941,72.62766,3.411126,34.90196,8.894117,obd-15-spin-trajeto-t1,spin,eletronuclear,76.03,0.0010000000000047748,-1389.656520976794,-382.5105476574733,33.031070099999994,client1
-22.93433,-43.99267,73,0.118471,0.02551381,-0.05959264,1600.5,7.53,29.01961,66.66666,73.26563,2.50593,34.90196,9.333333,obd-15-spin-trajeto-t1,spin,eletronuclear,77.032,0.0,-1409.1136043214185,-385.84639545656086,24.265755500000004,client1
-22.93437,-43.99287,73,0.253459,0.16745,-1.167588,1615.5,7.9,29.41176,66.66666,73.83688,2.629063,34.90196,9.333333,obd-15-spin-trajeto-t1,spin,eletronuclear,78.041,0.000999999999990564,-1429.5946955804982,-390.2941925226004,25.45809338333333,client1
-22.9344,-43.99306,74,0.02853155,0.1623849,-0.7732901,1628.25,6.12,26.66667,66.66666,74.56013,2.036692,34.90196,9.333333,obd-15-spin-trajeto-t1,spin,eletronuclear,79.036,0.0010000000000047748,-1449.0517694724342,-393.6300403220416,19.721967533333338,client1
-22.93444,-43.99327,74,-0.1010535,-0.2083139,0.2209634,1572.25,4.75,25.09804,65.4902,74.79715,1.580766,34.90196,9.168628,obd-15-spin-trajeto-t1,spin,eletronuclear,80.029,0.000999999999990564,-1470.5569142424852,-398.07783738737385,15.3070841,client1
-22.93447,-43.99347,74,-0.6172093,-0.7725204,-0.3691915,1599.5,4.96,25.09804,65.4902,74.54551,1.650652,34.90196,9.168628,obd-15-spin-trajeto-t1,spin,eletronuclear,81.036,0.0010000000000047748,-1491.0380431591566,-401.41368518716877,15.983813533333334,client1
-22.93451,-43.99367,73,-0.3375203,-0.1747687,-1.35756,1585.25,4.86,25.09804,65.4902,73.90261,1.617373,34.90196,9.168628,obd-15-spin-trajeto-t1,spin,eletronuclear,82.03,0.0010000000000047748,-1511.5191117303705,-405.8614822528546,15.661561883333334,client1
-22.93455,-43.99387,73,0.2123673,0.1513882,-0.2578966,1575.25,4.71,25.09804,65.4902,73.27396,1.567454,34.90196,9.168628,obd-15-spin-trajeto-t1,spin,eletronuclear,83.05,0.000999999999990564,-1532.0001742524562,-410.30927931889414,15.178179566666666,client1
-22.93458,-43.99406,72,-0.1229675,-0.06488278,0.7779597,1570.75,4.75,25.09804,61.17647,72.89302,1.580766,34.90196,8.564706,obd-15-spin-trajeto-t1,spin,eletronuclear,84.042,0.001999999999995339,-1551.4572238697956,-413.64512711798176,15.3070841,client1
-22.93458,-43.99406,72,-0.04403545,-0.3527735,0.4411032,1564.75,4.81,25.09804,61.17647,72.89302,1.600733,34.90196,8.564706,obd-15-spin-trajeto-t1,spin,eletronuclear,84.044,0.001999999999995339,-1551.4572238697956,-413.64512711798176,15.500431216666666,client1
-22.93463,-43.99426,72,0.1646075,0.4630962,-0.3712445,1625.75,5.94,26.27451,61.17647,72.93328,1.976789,34.90196,8.564706,obd-15-spin-trajeto-t1,spin,eletronuclear,85.044,0.000999999999990564,-1571.9382171613456,-419.20487344991227,19.141906816666665,client1
-22.93467,-43.99445,73,0.03376557,-0.5081365,-0.5558543,1614.0,5.88,26.66667,61.17647,72.82471,1.956822,34.90196,8.564706,obd-15-spin-trajeto-t1,spin,eletronuclear,86.052,0.01100000000000989,-1591.3951978512664,-423.6526705159518,18.9485597,client1
-22.93475,-43.99484,73,-0.6410285,-1.013107,0.08673675,1600.0,7.13,28.62745,64.31373,73.81024,2.372813,34.90196,9.003922,obd-15-spin-trajeto-t1,spin,eletronuclear,88.04,0.006000000000000227,-1631.333205520656,-432.54826464767723,22.976739216666665,client1
-22.93479,-43.99504,73,0.09834392,0.2360901,0.1550907,1603.0,7.45,29.01961,64.31373,73.9641,2.479306,34.90196,9.003922,obd-15-spin-trajeto-t1,spin,eletronuclear,89.032,0.000999999999990564,-1651.8142321976297,-436.9960617133631,24.00794643333333,client1
-22.93484,-43.99523,73,-0.2499982,0.06338052,0.2688869,1623.75,7.94,29.41176,64.31373,74.33922,2.642375,34.90196,9.003922,obd-15-spin-trajeto-t1,spin,eletronuclear,89.986,0.0010000000000047748,-1671.271127888775,-442.55580804564727,25.586997916666668,client1
-22.93488,-43.99543,74,-0.6946429,0.5672724,-0.2691952,1751.0,26.37,54.5098,63.13726,74.67138,8.775745,34.90196,8.839215,obd-15-spin-trajeto-t1,spin,eletronuclear,91.04,0.0020000000000095497,-1691.7521418610631,-447.0036051113331,84.97846408333334,client1
-22.93492,-43.99562,75,-0.2186766,-0.1873139,0.301415,1702.0,22.94,52.15686,63.13726,75.33503,7.634266,34.90196,8.839215,obd-15-spin-trajeto-t1,spin,eletronuclear,92.039,0.001999999999995339,-1711.2090868947362,-451.4514021773727,73.92514243333333,client1
-22.93497,-43.99582,77,-0.01097617,-0.1968747,-0.6442609,1788.25,17.04,55.29412,63.13726,76.77312,5.670789,34.90196,8.839215,obd-15-spin-trajeto-t1,spin,eletronuclear,93.025,0.0010000000000047748,-1731.6900249813023,-457.0111485093032,54.91214015,client1
-22.93501,-43.99603,79,0.08011229,0.1165044,-0.6558318,1744.0,24.28,55.68628,63.13726,79.35399,8.080209,34.90196,8.839215,obd-15-spin-trajeto-t1,spin,eletronuclear,94.045,0.001999999999995339,-1753.1950827468288,-461.45894557498906,78.24335715,client1
-22.93506,-43.99625,80,-0.2932241,-0.09738169,0.5371312,1771.25,23.9,55.68628,63.92157,81.12967,7.953748,34.90196,8.949019,obd-15-spin-trajeto-t1,spin,eletronuclear,95.034,0.0010000000000047748,-1775.7241309946594,-467.01869190727325,77.01879313333335,client1
-22.9351,-43.99646,81,0.09991457,-0.06725888,-0.5546065,1808.5,24.4,44.70588,63.92157,82.39811,8.120144,34.90196,8.949019,obd-15-spin-trajeto-t1,spin,eletronuclear,96.037,0.0020000000000095497,-1797.2291751101552,-471.4664889729591,78.63006106666666,client1
