lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_remaining,instant_fuel_economy,calculated_load_value,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-23.00673,-44.48215,6,0.0767394,0.1125178,0.1282082,1362.0,7.95,31.37255,72.94118,6.222901,2.645703,40.78431,10.21176,44.09501,45.88235,obd-17-spin-trajeto-t1,spin,eletronuclear,208.211,0.0,317.2847695421312,128.98611490736604,25.61922405,client1
-23.00673,-44.48214,10,-0.05797253,-0.04056609,-0.09537679,1605.0,9.89,31.76471,72.94118,8.183067,3.291321,40.78431,10.21176,32.91318,44.31372,obd-17-spin-trajeto-t1,spin,eletronuclear,209.21,0.0,318.30826879820626,128.98611490736604,31.870958350000002,client1
-23.00672,-44.48211,12,0.1602987,0.03569346,0.03066596,1845.75,10.61,31.76471,72.94118,11.74359,3.530931,40.78431,10.21176,29.42441,41.56863,obd-17-spin-trajeto-t1,spin,eletronuclear,210.227,0.0010000000000047748,321.3787784772524,130.09806417396436,34.19118185,client1
-23.00671,-44.48207,14,-0.6218299,0.05940314,-0.04223478,2073.0,11.15,32.15686,75.29412,13.81196,3.710639,40.78431,10.54118,26.50455,39.60784,obd-17-spin-trajeto-t1,spin,eletronuclear,211.173,0.0010000000000047748,325.4727877157817,131.210013440209,35.93135431666667,client1
-23.00671,-44.48207,16,-0.2408711,-0.3907329,0.5509174,1749.5,11.72,31.76471,75.29412,13.81196,3.900331,40.78431,10.54118,24.37705,47.84314,obd-17-spin-trajeto-t1,spin,eletronuclear,211.218,0.0009999999999763531,325.4727877157817,131.210013440209,37.76820518333333,client1
-23.00669,-44.48203,17,1.247859,-0.7531012,-0.008070863,1644.25,9.7,31.37255,75.29412,16.75324,3.22809,40.78431,10.54118,18.98875,42.7451,obd-17-spin-trajeto-t1,spin,eletronuclear,212.204,0.0,329.5668094693389,133.4339119734056,31.2586715,client1
-23.00667,-44.48198,18,0.9805482,-0.08266938,0.1086771,1672.0,8.49,29.41176,75.29412,18.74453,2.825411,40.78431,10.54118,15.69671,34.11765,obd-17-spin-trajeto-t1,spin,eletronuclear,213.179,0.0010000000000047748,334.68433131529304,135.65781050624852,27.359396516666664,client1
-23.00667,-44.48198,19,0.7695144,0.09643263,0.09171293,1662.25,7.61,28.23529,75.29412,18.74453,2.532553,40.78431,10.54118,13.32922,30.98039,obd-17-spin-trajeto-t1,spin,eletronuclear,213.193,0.004000000000019099,334.68433131529304,135.65781050624852,24.523554883333333,client1
-23.00665,-44.48193,19,-0.01448608,-0.07766453,-0.3527674,1623.0,6.93,25.88235,75.29412,19.15013,2.306254,40.78431,10.54118,12.13817,27.45098,obd-17-spin-trajeto-t1,spin,eletronuclear,214.213,0.0,339.8018539191117,137.88170903909148,22.33222623333333,client1
-23.00663,-44.48188,18,-0.4129821,0.4349837,0.4801496,1590.5,6.06,26.27451,75.29412,17.89906,2.016724,40.78431,10.54118,11.20402,27.84314,obd-17-spin-trajeto-t1,spin,eletronuclear,215.192,0.0,344.91937728144546,140.1056075719344,19.528610733333334,client1
-23.00661,-44.48183,18,-0.7188606,-0.135268,-0.1674637,1657.25,7.62,28.62745,77.25491,17.10465,2.535881,40.78431,10.81569,14.08822,32.15686,obd-17-spin-trajeto-t1,spin,eletronuclear,216.24,0.0020000000000095497,350.0369014016427,142.329506105131,24.555781016666664,client1
-23.00659,-44.48178,18,0.4501572,-0.1607026,0.5625284,1685.25,7.71,28.62745,77.25491,18.17188,2.565832,40.78431,10.81569,14.25461,32.94118,obd-17-spin-trajeto-t1,spin,eletronuclear,217.203,0.0030000000000143245,355.1544262810052,144.55340463797396,24.84580653333333,client1
-23.00657,-44.48173,19,-0.2505863,0.0322049,0.4189711,1684.5,7.76,28.23529,77.25491,18.68139,2.582472,40.78431,10.81569,13.59195,30.58824,obd-17-spin-trajeto-t1,spin,eletronuclear,218.198,0.0020000000000095497,360.2719519188814,146.77730317081688,25.0069372,client1
-23.00655,-44.48168,19,0.2096954,0.1060302,-0.5577571,1671.25,7.07,27.84314,77.25491,19.29274,2.352845,40.78431,10.81569,12.38339,29.80392,obd-17-spin-trajeto-t1,spin,eletronuclear,219.182,0.001999999999981128,365.3894783159219,149.00120170365983,22.783382416666665,client1
-23.00653,-44.48163,19,0.229137,0.04575671,0.8858907,1665.5,7.07,27.84314,80.78432,18.97355,2.352845,40.78431,11.3098,12.38339,29.80392,obd-17-spin-trajeto-t1,spin,eletronuclear,220.217,0.0020000000000095497,370.50700547017294,151.22510023650275,22.783382416666665,client1
-23.00652,-44.48158,18,-0.2952826,-0.1654122,-0.2482212,1624.75,6.74,27.05882,80.78432,17.96835,2.243023,40.78431,11.3098,12.46123,28.62745,obd-17-spin-trajeto-t1,spin,eletronuclear,221.204,0.0010000000000047748,375.6245194646842,152.33704950310107,21.719939383333333,client1
-23.00651,-44.48154,18,-0.3583263,0.05978408,-0.1164006,1624.5,6.67,27.05882,80.78432,17.96372,2.219728,28.62745,11.3098,12.33181,29.80392,obd-17-spin-trajeto-t1,spin,eletronuclear,222.24,0.0020000000000095497,379.7185337473507,153.44899876969936,21.494366133333333,client1
-23.00649,-44.48149,18,-0.3387345,0.1395622,-0.2288861,1614.0,6.72,27.05882,80.78432,18.35921,2.236367,28.62745,11.3098,12.42425,29.41176,obd-17-spin-trajeto-t1,spin,eletronuclear,223.264,0.0020000000000095497,384.83606272268617,155.67289730218863,21.655487116666666,client1
-23.00647,-44.48144,18,0.5377204,-0.07723401,-0.448004,1614.25,6.72,27.05882,79.60784,17.93055,2.236367,28.62745,11.1451,12.42425,29.41176,obd-17-spin-trajeto-t1,spin,eletronuclear,224.214,0.0010000000000047748,389.9535924565329,157.89679583503158,21.655487116666666,client1
-23.00646,-44.4814,18,-0.1521665,-0.2110744,0.08838041,1622.5,6.73,26.27451,79.60784,17.99983,2.239696,28.62745,11.1451,12.44274,28.62745,obd-17-spin-trajeto-t1,spin,eletronuclear,225.203,0.0010000000000047748,394.0476080286737,159.00874510162987,21.687722933333333,client1
-23.00644,-44.48135,18,-0.1359924,0.1971603,-0.9340708,1543.25,6.03,25.88235,79.60784,18.12622,2.006741,28.62745,11.1451,11.14855,27.84314,obd-17-spin-trajeto-t1,spin,eletronuclear,226.241,0.0,399.1651390140648,161.23264363447282,19.431942016666664,client1
-23.00642,-44.48131,18,-0.2475458,0.0846545,-0.1267644,1547.75,5.48,25.09804,79.60784,18.97245,1.823704,28.62745,11.1451,10.13168,25.4902,obd-17-spin-trajeto-t1,spin,eletronuclear,227.212,0.0,403.259170325527,163.45654216766943,17.659533733333333,client1
-23.00641,-44.48125,17,-0.312586,0.1328793,0.4402665,1347.5,5.09,24.31373,78.03922,18.46842,1.693915,28.62745,10.92549,9.9642,27.05882,obd-17-spin-trajeto-t1,spin,eletronuclear,228.212,0.0009999999999763531,409.4001880892929,164.56849143391406,16.402743583333333,client1
-23.00639,-44.48121,17,0.4783536,-0.4483122,-0.05179219,1334.0,5.04,24.31373,78.03922,17.63331,1.677276,28.62745,10.92549,9.86632,27.05882,obd-17-spin-trajeto-t1,spin,eletronuclear,229.234,0.0010000000000047748,413.4942206150224,166.79238996675699,16.2416226,client1
-23.00638,-44.48116,15,-0.1644019,0.1579101,0.08371601,1298.25,5.18,24.31373,78.03922,16.75756,1.723867,28.62745,10.92549,11.49244,28.23529,obd-17-spin-trajeto-t1,spin,eletronuclear,230.227,0.0010000000000047748,418.61173885721706,167.9043392333553,16.692778783333335,client1
-23.00637,-44.48112,12,0.5817869,-0.1281085,-0.5087341,999.5,4.43,23.13725,78.03922,12.79554,1.474272,28.62745,10.92549,12.28559,32.15686,obd-17-spin-trajeto-t1,spin,eletronuclear,231.211,0.0,422.70575685725106,169.01628849959994,14.2758672,client1
-23.00636,-44.48109,9,-0.03096711,0.8589736,-0.2160649,855.25,4.11,23.13725,78.03922,8.677144,1.367778,28.62745,10.92549,15.19753,36.47059,obd-17-spin-trajeto-t1,spin,eletronuclear,232.216,0.0,425.776274499393,170.12823776584457,13.2446503,client1
-23.00635,-44.48107,7,0.7905176,0.2332452,0.1550479,908.0,4.0,22.7451,71.76471,7.513023,1.331171,28.62745,10.04706,19.01672,33.72549,obd-17-spin-trajeto-t1,spin,eletronuclear,233.193,0.0,427.8232916724689,171.24018703244286,12.890172516666668,client1
-23.00635,-44.48107,6,0.2144732,0.06866086,-0.0589868,867.5,3.98,22.7451,71.76471,7.513023,1.324515,28.62745,10.04706,22.07524,35.29412,obd-17-spin-trajeto-t1,spin,eletronuclear,233.22,0.0,427.8232916724689,171.24018703244286,12.825720250000002,client1
-23.00634,-44.48105,7,-0.2830234,0.3869364,-1.437669,877.5,3.92,22.35294,71.76471,7.258726,1.304548,28.62745,10.04706,18.63638,33.33333,obd-17-spin-trajeto-t1,spin,eletronuclear,234.214,0.002999999999985903,429.87030899659453,172.3521362986875,12.632373133333335,client1
-23.00633,-44.48103,6,0.2099988,0.08144727,-0.05402565,1055.25,4.86,25.4902,71.76471,8.185494,1.617373,28.62745,10.04706,26.9562,37.64706,obd-17-spin-trajeto-t1,spin,eletronuclear,235.2,0.0009999999999763531,431.9173264737232,173.46408556563946,15.661561883333334,client1
-23.00632,-44.48101,8,0.1302543,0.07687826,-0.05233139,1409.25,7.83,29.80392,71.76471,8.342727,2.605767,28.62745,10.04706,32.57207,42.7451,obd-17-spin-trajeto-t1,spin,eletronuclear,236.2,0.0,433.96434410125056,174.5760348318841,25.232510450000003,client1
-23.00631,-44.48099,11,-0.3383536,-0.1192195,-0.2650312,1660.25,9.1,30.58824,88.23529,11.19829,3.028414,28.62745,12.35294,27.53102,38.43137,obd-17-spin-trajeto-t1,spin,eletronuclear,237.234,0.0010000000000047748,436.0113618811297,175.68798409848242,29.325142233333334,client1
-23.0063,-44.48096,12,-0.154843,-0.05666523,0.07301336,1805.5,8.59,30.19608,88.23529,11.84167,2.85869,28.62745,12.35294,23.8224,34.11765,obd-17-spin-trajeto-t1,spin,eletronuclear,238.22,0.0020000000000095497,439.08188069895874,176.79993336472705,27.68164816666667,client1
-23.00629,-44.48093,14,-0.164993,0.01466045,-0.2132944,1995.0,8.96,30.19608,88.23529,13.14875,2.981823,28.62745,12.35294,21.29872,32.15686,obd-17-spin-trajeto-t1,spin,eletronuclear,239.22,0.0010000000000047748,442.1523997456426,177.91188263132534,28.87398605,client1
-23.00628,-44.48089,15,-0.1725696,-0.1674538,-0.1250479,1429.75,7.63,28.23529,88.23529,13.85389,2.539209,28.62745,12.35294,16.92805,36.86274,obd-17-spin-trajeto-t1,spin,eletronuclear,240.231,0.0,446.24641998263127,179.02383189756998,24.58800715,client1
-23.00626,-44.48085,16,-0.1973023,0.02755132,-0.01602268,1526.0,7.62,28.62745,86.27451,15.26815,2.535881,28.62745,12.07843,15.84924,35.29412,obd-17-spin-trajeto-t1,spin,eletronuclear,241.218,0.0009999999999763531,450.34045721110294,181.24773043041293,24.555781016666664,client1
-23.00626,-44.48085,17,-0.2185512,-0.07646354,-0.07484859,1566.5,7.7,29.01961,86.27451,15.26815,2.562505,28.62745,12.07843,15.07354,34.90196,obd-17-spin-trajeto-t1,spin,eletronuclear,241.234,0.0010000000000047748,450.34045721110294,181.24773043041293,24.81359008333333,client1
-23.00625,-44.48081,17,0.3094596,0.041442,0.008731879,1628.25,7.97,29.01961,86.27451,17.07326,2.652359,28.62745,12.07843,15.6021,33.33333,obd-17-spin-trajeto-t1,spin,eletronuclear,242.23,0.001999999999981128,454.43447820660083,182.35967969665757,25.683676316666666,client1
-23.00623,-44.48076,18,0.5935581,0.2087426,-0.2982184,1698.5,8.04,29.41176,86.27451,17.55641,2.675654,28.62745,12.07843,14.86473,34.11765,obd-17-spin-trajeto-t1,spin,eletronuclear,243.225,0.0010000000000047748,459.552017649361,184.58357823020782,25.90924956666667,client1
-23.00622,-44.48072,19,0.02768643,0.07722154,0.154304,1716.25,6.8,26.27451,86.27451,18.43287,2.262991,28.62745,12.07843,11.91047,25.4902,obd-17-spin-trajeto-t1,spin,eletronuclear,244.237,0.0,463.6460394412934,185.69552749645246,21.913296183333337,client1
-23.0062,-44.48067,20,0.02580789,-0.04357357,0.2407231,1713.75,6.14,26.27451,86.27451,18.97166,2.043348,28.62745,12.07843,10.21673,25.88235,obd-17-spin-trajeto-t1,spin,eletronuclear,245.191,0.0010000000000047748,468.76358013493746,187.9194260292954,19.7864198,client1
-23.0062,-44.48067,19,-0.06632327,-0.01385084,0.3376868,1697.25,6.02,25.88235,82.35294,18.97166,2.003412,28.62745,11.52941,10.54427,25.4902,obd-17-spin-trajeto-t1,spin,eletronuclear,245.24,0.0020000000000095497,468.76358013493746,187.9194260292954,19.399706199999997,client1
-23.00619,-44.48062,19,0.4984166,0.1463813,0.1051226,1686.25,6.07,27.84314,82.35294,18.53584,2.020052,28.62745,11.52941,10.63185,29.41176,obd-17-spin-trajeto-t1,spin,eletronuclear,246.218,0.0009999999999763531,473.8811040280405,189.03137529554004,19.560836866666673,client1
-23.00617,-44.48057,19,-0.1585892,-0.01110909,-0.9071798,1769.5,8.09,29.41176,82.35294,19.53524,2.692294,28.62745,11.52941,14.16996,32.54902,obd-17-spin-trajeto-t1,spin,eletronuclear,247.224,0.001999999999981128,478.99864604972123,191.25527382838297,26.070380233333335,client1
-23.00615,-44.48052,20,-0.1256245,0.004413827,0.8415121,1770.0,7.06,27.84314,82.35294,20.20353,2.349517,28.62745,11.52941,11.74758,28.23529,obd-17-spin-trajeto-t1,spin,eletronuclear,248.264,0.0,484.1161888299052,193.47917236122592,22.751156283333334,client1
-23.00613,-44.48047,20,-0.001478565,-0.06864912,-0.1893963,1760.75,6.18,25.88235,82.35294,19.69291,2.056659,28.62745,11.52941,10.28329,23.52941,obd-17-spin-trajeto-t1,spin,eletronuclear,249.217,0.0020000000000095497,489.2337323692431,195.70307089442252,19.91531465,client1
-23.00611,-44.48042,20,-0.4590818,-0.2205148,0.1987153,1612.25,5.41,24.31373,79.21568,20.01552,1.800409,28.62745,11.0902,9.002038,24.31373,obd-17-spin-trajeto-t1,spin,eletronuclear,250.202,0.0010000000000047748,494.35127666578137,197.92696942726545,17.433960483333333,client1
-23.00609,-44.48037,19,-0.203884,0.06582481,0.354926,1387.5,5.21,24.31373,79.21568,19.90953,1.73385,28.62745,11.0902,9.125522,28.23529,obd-17-spin-trajeto-t1,spin,eletronuclear,251.21,0.0020000000000095497,499.46882172147264,200.1508679601084,16.789447499999998,client1
-23.00607,-44.48031,19,-0.1039403,-0.07432406,1.660882,1367.75,5.23,24.70588,79.21568,18.58089,1.740506,28.62745,11.0902,9.160552,27.45098,obd-17-spin-trajeto-t1,spin,eletronuclear,252.173,0.0010000000000047748,505.60986929486154,202.37476649295132,16.853899766666668,client1
-23.00607,-44.48031,18,-0.005669437,0.2637474,-0.7046959,1345.75,5.16,24.70588,79.21568,18.58089,1.717211,28.62745,11.0902,9.540052,28.23529,obd-17-spin-trajeto-t1,spin,eletronuclear,252.212,0.0,505.60986929486154,202.37476649295132,16.628326516666668,client1
-23.00606,-44.48027,15,-0.1315846,0.03801421,-0.341468,1268.75,5.23,24.31373,79.21568,15.38448,1.740506,28.62745,11.0902,11.60337,28.62745,obd-17-spin-trajeto-t1,spin,eletronuclear,253.251,0.0,509.70389522130677,203.48671575919596,16.853899766666668,client1
-23.00605,-44.48023,13,0.2028571,0.1638467,0.2837942,1131.5,4.49,23.92157,71.76471,12.59466,1.49424,28.62745,10.04706,11.49414,31.37255,obd-17-spin-trajeto-t1,spin,eletronuclear,254.211,0.0020000000000095497,513.7979214505035,204.59866502614793,14.469224,client1
-23.00604,-44.4802,7,0.2230982,-0.3273983,-0.1589936,883.75,4.3,23.13725,71.76471,9.173928,1.431009,28.62745,10.04706,20.44297,34.90196,obd-17-spin-trajeto-t1,spin,eletronuclear,255.217,0.0010000000000047748,516.8684461094781,205.71061429239256,13.85693715,client1
-23.00603,-44.48018,6,-0.9074162,0.4950919,-0.3106889,948.25,3.95,26.66667,71.76471,7.205225,1.314531,28.62745,10.04706,21.90884,42.35294,obd-17-spin-trajeto-t1,spin,eletronuclear,256.225,0.0,518.9154690851043,206.82256355899088,12.72904185,client1
-23.00602,-44.48016,8,-0.5293382,-0.7132833,-3.018554,1510.75,9.25,31.37255,71.76471,7.92159,3.078333,28.62745,10.04706,38.47914,45.4902,obd-17-spin-trajeto-t1,spin,eletronuclear,257.213,0.0010000000000331966,520.9624922124295,207.93451282523552,29.80852455,client1
-23.00602,-44.48014,11,-0.04552226,-0.7225833,0.3549985,1817.75,12.14,32.94118,68.23529,9.887036,4.040104,28.62745,9.552941,36.7282,49.01961,obd-17-spin-trajeto-t1,spin,eletronuclear,258.208,0.0020000000000095497,523.009496110731,207.93451282523552,39.121673733333346,client1
-23.006,-44.48011,14,0.6240367,-0.05788219,-0.4502488,2062.5,10.07,31.76471,68.23529,11.87036,3.351223,28.62745,9.552941,23.93729,36.86274,obd-17-spin-trajeto-t1,spin,eletronuclear,259.202,0.0009999999999763531,526.0800409462032,210.15841135807844,32.451009383333336,client1
-23.006,-44.48011,15,0.6240367,-0.05788219,-0.4502488,2062.5,10.07,31.76471,68.23529,11.87036,3.351223,28.62745,9.552941,23.93729,36.86274,obd-17-spin-trajeto-t1,spin,eletronuclear,259.205,0.002999999999985903,526.0800409462032,210.15841135807844,32.451009383333336,client1
-23.006,-44.48011,15,0.4230846,-0.115697,-0.07904963,2121.0,11.0,31.76471,68.23529,11.87036,3.660721,28.62745,9.552941,24.40479,38.03922,obd-17-spin-trajeto-t1,spin,eletronuclear,259.22,0.0020000000000095497,526.0800409462032,210.15841135807844,35.44798168333333,client1
-23.00599,-44.48008,17,0.5498274,0.340015,1.124266,1644.5,10.71,31.76471,68.23529,14.98386,3.564211,28.62745,9.552941,20.96593,45.4902,obd-17-spin-trajeto-t1,spin,eletronuclear,260.211,0.0,529.1505666298051,211.27036062467675,34.51344318333333,client1
-23.00597,-44.48003,19,0.3111131,0.136458,-0.1549573,1740.0,9.63,30.58824,68.23529,16.78915,3.204794,28.62745,9.552941,16.86733,37.2549,obd-17-spin-trajeto-t1,spin,eletronuclear,261.237,0.0,534.2681165399043,213.49425915716603,31.03308856666667,client1
-23.00595,-44.47998,20,0.8677597,0.8387032,-3.048659,1741.5,8.15,29.41176,68.23529,18.89206,2.712261,28.62745,9.552941,13.5613,33.33333,obd-17-spin-trajeto-t1,spin,eletronuclear,262.228,0.0010000000000331966,539.3856672085021,215.71815769036263,26.263727349999996,client1
-23.00593,-44.47993,21,-0.0527407,-0.5086789,-0.5095566,1782.75,8.04,29.41176,78.43137,20.25481,2.675654,28.62745,10.98039,12.7412,32.15686,obd-17-spin-trajeto-t1,spin,eletronuclear,263.211,0.0020000000000095497,544.503218634947,217.94205622320555,25.90924956666667,client1
-23.00591,-44.47988,21,-1.095154,-0.1666925,-0.02865629,1828.25,7.46,28.23529,78.43137,21.06051,2.482634,28.62745,10.98039,11.82206,29.80392,obd-17-spin-trajeto-t1,spin,eletronuclear,264.211,0.0,549.6207708205403,220.1659547560485,24.040172566666666,client1
-23.00589,-44.47982,21,-0.2896701,-0.4575979,0.3218413,1841.25,7.47,28.23529,78.43137,20.86603,2.485962,28.62745,10.98039,11.83791,29.01961,obd-17-spin-trajeto-t1,spin,eletronuclear,265.212,0.016999999999995907,555.7618262077929,222.38985328889143,24.072398699999997,client1
-23.00588,-44.47977,21,-0.2512984,0.2888375,-0.4613508,1443.5,6.58,25.09804,78.43137,21.05539,2.189776,28.62745,10.98039,10.4275,32.54902,obd-17-spin-trajeto-t1,spin,eletronuclear,266.237,0.0,560.8793592023145,223.50180255548975,21.204330933333335,client1
-23.00586,-44.47971,22,-0.4678039,-0.008670047,0.09650861,1268.0,5.09,24.70588,78.03922,21.49058,1.693915,28.62745,10.92549,7.699609,29.41176,obd-17-spin-trajeto-t1,spin,eletronuclear,267.196,0.0010000000000331966,567.0204161059174,225.72570108868635,16.402743583333333,client1
-23.00584,-44.47965,21,0.4157255,-0.1009949,-0.1044642,1270.75,5.26,24.70588,78.03922,21.6674,1.75049,28.62745,10.92549,8.335661,29.01961,obd-17-spin-trajeto-t1,spin,eletronuclear,268.216,0.0010000000000331966,573.1614739190677,227.94959962117562,16.95057816666667,client1
-23.00582,-44.4796,21,-0.1862158,-0.2879212,-0.3288122,1251.25,5.25,24.70588,78.03922,21.74987,1.747162,28.62745,10.92549,8.319814,29.01961,obd-17-spin-trajeto-t1,spin,eletronuclear,269.213,0.0020000000000095497,578.2790299357277,230.17349815401855,16.91835203333333,client1
-23.0058,-44.47954,21,0.3136007,0.03555191,-1.010791,1239.5,5.11,24.70588,78.03922,21.88569,1.700571,28.62745,10.92549,8.097952,29.01961,obd-17-spin-trajeto-t1,spin,eletronuclear,270.224,0.0,584.4200894934221,232.3973966868615,16.46719585,client1
-23.00578,-44.47948,21,-0.02807581,-0.1676397,0.1559213,1175.75,4.83,23.92157,76.86275,21.64252,1.607389,28.62745,10.76078,7.654228,28.23529,obd-17-spin-trajeto-t1,spin,eletronuclear,271.208,0.0,590.5611499613133,234.62129521970442,15.564883483333332,client1
-23.00577,-44.47942,19,-0.4034487,-0.3224575,0.1386572,1032.0,4.21,22.7451,76.86275,20.73575,1.401058,28.62745,10.76078,7.373982,30.19608,obd-17-spin-trajeto-t1,spin,eletronuclear,272.21,0.0009999999999763531,596.7021892300884,235.7332444866564,13.566911633333332,client1
-23.00575,-44.47937,15,-0.2000321,0.05259828,0.9096383,1238.5,5.1,23.92157,76.86275,15.76204,1.697243,28.62745,10.76078,11.31495,29.01961,obd-17-spin-trajeto-t1,spin,eletronuclear,273.244,0.0020000000000095497,601.8197483173578,237.95714301949934,16.434969716666668,client1
-23.00574,-44.47934,14,-0.5555378,-0.2048677,-0.171924,1147.0,4.65,23.92157,76.86275,10.63539,1.547486,28.62745,10.76078,11.05347,30.98039,obd-17-spin-trajeto-t1,spin,eletronuclear,274.206,0.0020000000000095497,604.8902796517759,239.06909228574398,14.984822766666664,client1
-23.00574,-44.47932,7,0.6187986,0.2457815,-0.5292014,889.5,4.22,23.13725,76.86275,5.962692,1.404386,28.62745,10.76078,20.06264,36.07843,obd-17-spin-trajeto-t1,spin,eletronuclear,275.196,0.0,606.9372856739149,239.06909228574398,13.599137766666665,client1
-23.00573,-44.47931,6,-0.385114,0.4659334,-0.002483956,886.0,3.97,22.7451,76.86275,5.201138,1.321187,28.62745,10.76078,22.01977,34.90196,obd-17-spin-trajeto-t1,spin,eletronuclear,276.213,0.0020000000000095497,607.9608112130918,240.18104155234226,12.793494116666665,client1
-23.00573,-44.47929,7,-0.06553362,0.3053867,3.353828,1132.0,6.14,31.37255,56.86274,6.794038,2.043348,28.62745,7.960784,29.19066,56.07843,obd-17-spin-trajeto-t1,spin,eletronuclear,277.213,0.0020000000000095497,610.007817311733,240.18104155234226,19.7864198,client1
-23.00572,-44.47927,9,-0.001159942,-0.3300561,-0.2009872,1777.0,13.87,33.72549,56.86274,10.55418,4.615836,28.62745,7.960784,51.28703,55.68628,obd-17-spin-trajeto-t1,spin,eletronuclear,278.184,0.0,612.0548460892026,241.2929908185869,44.6966786,client1
-23.00571,-44.47924,14,0.06847727,-0.3041463,0.4570414,2059.5,13.74,32.94118,56.86274,14.95361,4.572573,28.62745,7.960784,32.66121,43.13726,obd-17-spin-trajeto-t1,spin,eletronuclear,279.208,0.0,615.1253781441924,242.40494008483154,44.277748550000005,client1
-23.0057,-44.47919,17,-0.2691845,0.1340141,-0.4929445,1558.0,11.81,31.37255,56.86274,16.89702,3.930283,28.62745,7.960784,23.11929,45.4902,obd-17-spin-trajeto-t1,spin,eletronuclear,280.214,0.0,620.242916751623,243.51688935142985,38.05824038333333,client1
-23.00568,-44.47914,18,0.0292817,-0.02606422,-0.2339951,1683.5,10.27,31.76471,56.86274,17.94056,3.417782,28.62745,7.960784,18.98766,43.52941,obd-17-spin-trajeto-t1,spin,eletronuclear,281.193,0.0009999999999763531,625.360478911448,245.74078788427278,33.095522366666664,client1
-23.00567,-44.47909,20,0.2562332,-0.3332033,-0.06217583,1771.25,9.9,30.19608,56.86274,18.33658,3.294649,28.62745,7.960784,16.47323,36.07843,obd-17-spin-trajeto-t1,spin,eletronuclear,282.201,0.0030000000000427463,630.4780184676536,246.8527371508711,31.903184483333334,client1
-23.00567,-44.47909,21,0.2867481,-0.1709562,0.7430291,1825.75,9.12,30.19608,80.78432,18.33658,3.03507,28.62745,11.3098,14.4527,34.5098,obd-17-spin-trajeto-t1,spin,eletronuclear,282.218,0.0,630.4780184676536,246.8527371508711,29.389594499999998,client1
-23.00565,-44.47904,22,0.3961917,-0.09123837,-0.2826457,1875.0,9.02,30.19608,80.78432,20.20636,3.001791,28.62745,11.3098,13.64449,34.11765,obd-17-spin-trajeto-t1,spin,eletronuclear,283.21,0.0009999999999763531,635.5955819554938,249.07663568371402,29.067342849999996,client1
-23.00563,-44.47898,22,-0.7343854,0.2620531,-0.07347284,1535.0,8.55,29.01961,80.78432,21.76626,2.845378,28.62745,11.3098,12.93353,40.0,obd-17-spin-trajeto-t1,spin,eletronuclear,284.198,0.0009999999999763531,641.736649629098,251.30053421655697,27.552743633333336,client1
-23.00563,-44.47898,22,-0.6142224,-0.07271425,0.2278964,1347.25,7.1,28.23529,80.78432,21.76626,2.362829,28.62745,11.3098,10.74012,38.03922,obd-17-spin-trajeto-t1,spin,eletronuclear,284.237,0.0,641.736649629098,251.30053421655697,22.880060816666663,client1
-23.00561,-44.47892,23,-0.02227628,0.265626,0.15444,1355.25,7.0,28.23529,80.78432,22.28338,2.32955,28.62745,11.3098,10.12847,38.03922,obd-17-spin-trajeto-t1,spin,eletronuclear,285.219,0.002999999999985903,647.8777182128943,253.5244327493999,22.557809166666665,client1
-23.0056,-44.47886,23,-1.212442,0.3191062,-0.7589986,1329.75,5.24,24.70588,80.78432,22.87205,1.743834,28.62745,11.3098,7.581882,29.01961,obd-17-spin-trajeto-t1,spin,eletronuclear,286.206,0.0020000000000095497,654.0187634738215,254.6363820159982,16.8861259,client1
-23.00558,-44.4788,23,-0.6336674,0.229886,-1.019073,1247.25,4.72,24.31373,75.68627,22.86192,1.570782,28.62745,10.59608,6.829482,29.80392,obd-17-spin-trajeto-t1,spin,eletronuclear,287.212,0.0009999999999763531,660.1598336504572,256.8602805491948,15.210405699999999,client1
-23.00556,-44.47874,22,0.6308144,0.1829587,-0.7648585,1177.0,4.79,23.92157,75.68627,22.59747,1.594077,28.62745,10.59608,7.245801,28.62745,obd-17-spin-trajeto-t1,spin,eletronuclear,288.2,0.002999999999985903,666.3009047372832,259.08417908168406,15.435978949999999,client1
-23.00555,-44.47868,22,0.6037676,-0.06484794,-0.6272552,1218.25,4.79,23.92157,75.68627,21.69695,1.594077,28.62745,10.59608,7.245801,28.62745,obd-17-spin-trajeto-t1,spin,eletronuclear,289.232,0.0010000000000331966,672.4419518186065,260.1961283482824,15.435978949999999,client1
-23.00554,-44.47862,21,0.8958852,-0.3535703,-0.1013884,1206.0,5.13,24.70588,75.68627,20.84189,1.707227,28.62745,10.59608,8.129646,30.19608,obd-17-spin-trajeto-t1,spin,eletronuclear,290.231,0.002999999999985903,678.5829993537274,261.308077614527,16.531648116666666,client1
-23.00552,-44.47856,21,1.111654,-0.1027211,-1.337807,1167.5,4.63,23.92157,74.90196,20.54297,1.540831,28.62745,10.48627,7.337283,28.62745,obd-17-spin-trajeto-t1,spin,eletronuclear,291.221,0.0020000000000095497,684.7240727166884,263.53197614736996,14.920380183333334,client1
