time,lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_remaining,instant_fuel_economy,calculated_load_value,accelerator_pedal_pos_d,accelerator_pedal_pos_e,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
0.018,-19.22948,-44.43705,0,3.752543,3.952905,-0.544193,0.0,0.0,0.0,0.02803396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSVLog_20240920_115708,nivus,rjdf,0.018,0.0,0.0,0.0,0.0,client3
1.693,-19.2295,-44.43706,0,0.002296973,-0.03457959,0.1314825,971.0,16.07843,82.35294,1.56969,0.0,35.68628,11.52941,0.0,17.64706,14.11765,14.5098,CSVLog_20240920_115708,nivus,rjdf,1.693,0.0,-1.0499102576869286,-2.2238985331966,0.0,client3
1.819,-19.22948,-44.43707,0,-0.07650085,0.09540585,0.2073488,971.0,16.07843,82.35294,0.1456994,0.0,35.68628,11.52941,0.0,17.64706,14.11765,14.5098,CSVLog_20240920_115708,nivus,rjdf,1.819,0.0,-2.09982064187421,0.0,0.0,client3
2.852,-19.22947,-44.43707,0,0.3018084,-0.05169409,0.7150856,972.0,16.47059,82.35294,0.1460003,2.354953,35.68628,11.52941,0.0,18.03922,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,2.852,0.0009999999999998899,-2.0998207057922222,1.1119492662446384,22.80379488333333,client3
3.834,-19.22947,-44.43707,0,0.3740895,-0.136358,-0.03892213,969.5,16.47059,82.35294,0.6918141,2.422006,35.68628,11.52941,0.0,18.43137,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,3.834,0.0009999999999998899,-2.0998207057922222,1.1119492662446384,23.45309143333333,client3
4.819,-19.22947,-44.43707,0,-0.2773019,-0.2321714,-0.1808997,971.0,16.47059,82.35294,0.3797178,2.423242,35.68628,11.52941,0.0,18.43137,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,4.819,0.001000000000000334,-2.0998207057922222,1.1119492662446384,23.465060033333334,client3
5.817,-19.22947,-44.43707,0,0.1927041,0.1083753,0.02748378,974.5,16.47059,82.35294,0.1450445,2.378077,35.68628,11.52941,0.0,18.03922,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,5.817,0.0019999999999997797,-2.0998207057922222,1.1119492662446384,23.027712283333337,client3
6.827,-19.22947,-44.43707,0,-0.7492571,-0.2032713,1.674575,970.5,16.47059,82.35294,0.04834719,2.362661,35.68628,11.52941,0.0,18.43137,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,6.827,0.0030000000000001137,-2.0998207057922222,1.1119492662446384,22.87843401666667,client3
7.85,-19.22947,-44.43707,0,-0.08095461,0.0597638,0.2526027,982.5,16.47059,82.35294,0.01489461,2.382945,35.68628,11.52941,0.0,18.03922,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,7.85,0.0009999999999994458,-2.0998207057922222,1.1119492662446384,23.07485075,client3
8.81,-19.22948,-44.43707,0,0.6974042,-0.6844487,1.096629,975.5,16.47059,82.35294,0.2505417,2.393898,35.68628,11.52941,0.0,18.03922,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,8.81,0.002000000000000668,-2.09982064187421,0.0,23.1809123,client3
9.826,-19.22948,-44.43706,0,-4.45424,1.862657,-0.6452042,982.5,16.47059,82.35294,0.4673417,2.373209,35.68628,11.52941,0.0,18.03922,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,9.826,0.0010000000000012221,-1.0499103216049646,0.0,22.98057381666667,client3
10.801,-19.22948,-44.43706,0,0.4560695,0.107144,1.202583,975.0,16.47059,82.35294,0.647404,2.375643,35.68628,11.52941,0.0,18.03922,14.5098,14.5098,CSVLog_20240920_115708,nivus,rjdf,10.801,0.0,-1.0499103216049646,0.0,23.004143050000003,client3
