lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,fuel_level,gps_speed,fuel_rate,fuel_remaining,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,accelerator_pos_d,accelerator_pos_e,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-23.02977,-44.54757,0,-1.423903,1.658834,6.976499,0,16.19,0.0,0.0204729,0.0,0.0,0.0,0.0,0,0.0,0.0,obd-18-van-trajeto-t2,van,eletronuclear,0.021,0.0,0.0,0.0,0.0,client2
-23.0298,-44.54752,0,-0.01137333,0.06902508,0.1569931,852,16.3,47.84314,7.797036,5.421398,6.698039,0.0,43.13726,48600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,1.639,0.009000000000000119,5.116643494924567,-3.3358477997949,64.00261527777778,client2
-23.02982,-44.5475,0,0.0311621,-0.07980893,-0.3175804,853,15.87,47.84314,0.3703687,5.278379,6.698039,0.0,43.13726,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,2.339,0.004999999999999893,7.163300361044574,-5.559746332637838,62.31419652777778,client2
-23.02982,-44.5475,0,-0.6376699,-0.1933142,0.2004102,854,16.27,47.84314,0.3703687,5.41142,6.698039,0.0,42.7451,48400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,3.246,0.0009999999999998899,7.163300361044574,-5.559746332637838,63.884819444444446,client2
-23.02982,-44.5475,0,-0.2784901,-0.1661678,-0.02038645,849,16.03,47.84314,0.3703687,5.331595,6.698039,0.0,43.92157,50000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,3.354,0.1080000000000001,7.163300361044574,-5.559746332637838,62.94244097222222,client2
-23.02983,-44.5475,0,-0.2771527,-0.2545932,0.06052601,849,16.03,47.84314,0.3414277,5.331595,6.698039,0.0,43.92157,50000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,3.364,0.006999999999999673,7.163300095314868,-6.671695598882477,62.94244097222222,client2
-23.02984,-44.5475,0,-0.4415388,0.3806492,0.05522596,849,16.03,47.84314,1.096573,5.331595,6.698039,0.0,43.92157,50000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,4.349,0.0030000000000001137,7.163299829585108,-7.7836448651271155,62.94244097222222,client2
-23.02984,-44.5475,0,-0.6332879,0.3447903,-0.3897128,853,16.06,47.84314,1.096573,5.341574,6.698039,0.0,43.13726,49000,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,4.405,0.05600000000000005,7.163299829585108,-7.7836448651271155,63.0602486111111,client2
-23.02984,-44.5475,0,0.8141857,-0.3877354,-0.5651057,850,16.21,47.84314,1.096573,5.391464,6.698039,0.0,43.13726,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,5.239,0.8339999999999996,7.163299829585108,-7.7836448651271155,63.64922777777778,client2
-23.02984,-44.54751,0,0.4814199,0.2475886,-0.03768803,850,16.21,47.84314,2.340422,5.391464,6.698039,0.0,43.13726,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,5.371,0.016000000000000014,6.139971282315535,-7.7836448651271155,63.64922777777778,client2
-23.02984,-44.54751,0,-0.08570166,0.5377991,0.2665401,852,16.1,47.84314,2.340422,5.354877,6.698039,0.0,44.31372,49200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,6.158,0.7869999999999999,6.139971282315535,-7.7836448651271155,63.21729791666667,client2
-23.0298,-44.54757,0,-0.1385013,0.5705584,-0.4913978,852,16.1,47.84314,14.97673,5.354877,6.698039,0.0,44.31372,49200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,6.341,0.0019999999999997797,0.0,-3.3358477997949,63.21729791666667,client2
-23.0298,-44.54757,0,0.1631537,0.1711181,0.3444143,855,16.23,47.84314,14.97673,5.398116,6.698039,0.0,43.13726,48800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,6.634,0.29300000000000015,0.0,-3.3358477997949,63.727758333333334,client2
-23.02979,-44.54758,0,-0.0187017,-0.008542985,0.01931051,856,16.21,47.84314,0.7135767,5.391464,6.698039,0.0,42.7451,48200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,9.367,0.0030000000000001137,-1.0233287377274172,-2.2238985328429384,63.64922777777778,client2
-23.02979,-44.54758,0,0.07013724,0.02233978,-0.3837054,853,15.96,47.84314,0.02179531,5.308313,6.698039,0.0,43.13726,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,13.379,0.0030000000000001137,-1.0233287377274172,-2.2238985328429384,62.66758402777778,client2
-23.02979,-44.54758,0,-0.0401855,0.08670684,-0.02692221,849,15.82,47.84314,0.01190079,5.261749,6.698039,0.0,43.52941,50400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,16.364,0.0010000000000012221,-1.0233287377274172,-2.2238985328429384,62.11787013888889,client2
-23.02979,-44.54758,0,-0.191891,0.04841891,-0.08130351,847,16.23,47.84314,0.005506276,5.398116,6.698039,0.0,43.92157,48600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,18.347,0.011000000000002785,-1.0233287377274172,-2.2238985328429384,63.727758333333334,client2
-23.02979,-44.54758,0,0.1423793,-0.07087544,0.1195499,852,16.32,47.84314,5.049282e-05,5.42805,6.698039,0.0,42.7451,50000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,24.443,0.008000000000002672,-1.0233287377274172,-2.2238985328429384,64.08114583333334,client2
-23.02979,-44.54758,0,-0.07263001,-0.03782716,0.1005662,849,15.98,47.84314,1.88979e-05,5.314966,6.698039,0.0,43.52941,48200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,25.328,0.0030000000000001137,-1.0233287377274172,-2.2238985328429384,62.74612638888889,client2
-23.02979,-44.54758,0,-1.064152,0.2222979,0.1672828,852,16.16,47.84314,3.262696e-06,5.374834,6.698039,0.0,43.13726,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,26.369,0.0010000000000012221,-1.0233287377274172,-2.2238985328429384,63.45290138888889,client2
-23.02979,-44.54758,0,-0.07352141,0.1009838,0.3080534,851,16.1,47.84314,8.221699e-09,5.354877,6.698039,0.0,43.92157,49200,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,32.359,0.005000000000002558,-1.0233287377274172,-2.2238985328429384,63.21729791666667,client2
-23.02979,-44.54758,0,0.05234829,-0.2530345,-0.1939912,849,16.35,47.84314,1.719553e-09,5.438028,6.698039,0.0,43.13726,50400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,33.364,0.0030000000000001137,-1.0233287377274172,-2.2238985328429384,64.19894166666667,client2
-23.02979,-44.54758,0,-0.02543119,0.09124427,0.266903,856,16.06,47.84314,3.203767e-11,5.341574,6.698039,0.0,43.13726,48400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,34.328,0.0010000000000047748,-1.0233287377274172,-2.2238985328429384,63.0602486111111,client2
-23.02979,-44.54758,0,-0.05588831,-0.2189386,-0.1273833,852,16.01,47.84314,2.472831e-10,5.324944,6.698039,0.0,43.13726,48800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,35.332,0.0020000000000024443,-1.0233287377274172,-2.2238985328429384,62.86392222222222,client2
-23.02979,-44.54758,0,0.06826781,0.2318774,0.07432011,850,16.15,47.84314,1.533042e-10,5.371508,6.698039,0.0,43.92157,48800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,36.328,0.0,-1.0233287377274172,-2.2238985328429384,63.41363611111112,client2
-23.02979,-44.54758,0,-0.0954515,0.192823,0.1919965,851,16.22,47.84314,6.378001e-11,5.39479,6.698039,0.0,44.31372,50600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,37.357,0.0020000000000024443,-1.0233287377274172,-2.2238985328429384,63.68849305555556,client2
-23.02979,-44.54758,0,-0.08408996,-0.08273689,-0.1214728,853,16.25,47.84314,1.99722e-11,5.404768,6.698039,0.0,44.31372,50800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,38.359,0.0010000000000047748,-1.0233287377274172,-2.2238985328429384,63.80628888888889,client2
-23.02979,-44.54758,0,-0.01867666,0.4267124,0.3442175,850,16.03,47.84314,4.437447e-12,5.331595,6.698039,0.0,43.52941,50000,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,39.359,0.0,-1.0233287377274172,-2.2238985328429384,62.94244097222222,client2
-23.02979,-44.54758,0,0.08497132,-0.196744,-0.1364884,850,16.08,47.84314,1.271701e-13,5.348226,6.698039,0.0,43.52941,50000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,40.405,0.06700000000000017,-1.0233287377274172,-2.2238985328429384,63.13877916666667,client2
-23.02979,-44.54758,0,0.02474391,-0.03702365,0.1647424,852,16.11,47.84314,5.048616e-13,5.358203,6.698039,0.0,43.92157,48600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,41.367,0.001999999999995339,-1.0233287377274172,-2.2238985328429384,63.25656319444444,client2
-23.02979,-44.54758,0,0.1206342,-0.0894175,-0.03634656,856,16.33,47.84314,3.328409e-13,5.431376,6.698039,0.0,43.92157,47400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,42.379,0.0,-1.0233287377274172,-2.2238985328429384,64.12041111111111,client2
-23.0298,-44.54758,0,0.1421254,-0.05538415,0.007897774,852,16.28,47.84314,1.915917,5.414746,6.698039,0.0,43.92157,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,43.367,0.0,-1.023328699766054,-3.3358477997949,63.92408472222222,client2
-23.0298,-44.54758,0,3.196996,-1.835277,-1.509418,853,16.1,47.84314,1.253353,5.354877,6.698039,0.0,43.92157,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,44.347,0.0010000000000047748,-1.023328699766054,-3.3358477997949,63.21729791666667,client2
-23.0298,-44.54759,0,-0.1240847,0.1833261,0.3061151,854,16.13,47.84314,1.130452,5.364856,6.698039,0.0,43.13726,51000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,45.346,0.0009999999999976694,-2.0466573982302068,-3.3358477997949,63.33510555555555,client2
-23.0298,-44.54759,0,0.1040438,0.09473819,0.2177734,852,16.22,47.84314,0.7720683,5.39479,6.698039,0.0,43.52941,49600,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,46.406,0.006000000000000227,-2.0466573982302068,-3.3358477997949,63.68849305555556,client2
-23.0298,-44.54759,0,0.08662812,0.06311674,0.1652829,852,16.08,47.84314,0.4179299,5.348226,6.698039,0.0,43.92157,50400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,47.385,0.0,-2.0466573982302068,-3.3358477997949,63.13877916666667,client2
-23.0298,-44.54759,0,0.0007866626,-0.03831655,0.2310912,854,16.01,47.84314,0.1703619,5.324944,6.698039,0.0,43.52941,49600,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,48.369,0.0009999999999976694,-2.0466573982302068,-3.3358477997949,62.86392222222222,client2
-23.0298,-44.54759,0,0.09467454,0.07594732,0.02136989,852,16.35,47.84314,0.05448573,5.438028,6.698039,0.0,43.92157,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,49.362,0.0,-2.0466573982302068,-3.3358477997949,64.19894166666667,client2
-23.0298,-44.54759,0,5.457461,8.165553,-7.130432,851,16.06,47.84314,0.01273389,5.341574,6.698039,0.0,43.92157,49200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,50.367,0.0,-2.0466573982302068,-3.3358477997949,63.0602486111111,client2
-23.0298,-44.54759,0,-0.8037034,-0.3882261,0.6277111,848,15.84,47.84314,0.002532825,5.268401,6.698039,0.0,43.52941,50200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,51.549,0.006000000000000227,-2.0466573982302068,-3.3358477997949,62.19640069444444,client2
-23.0298,-44.54759,0,0.06393468,0.04627945,-0.4811334,853,16.25,47.84314,0.08715215,5.404768,6.698039,0.0,43.13726,47600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,52.348,0.0030000000000001137,-2.0466573982302068,-3.3358477997949,63.80628888888889,client2
-23.0298,-44.54758,0,0.7402167,-0.4243582,-0.4160573,857,16.23,47.84314,0.9148277,5.398116,6.698039,0.0,42.7451,49200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,54.333,0.0,-1.023328699766054,-3.3358477997949,63.727758333333334,client2
-23.0298,-44.54758,0,-0.1737242,0.4269122,0.1029745,850,15.98,47.84314,0.7079098,5.314966,6.698039,0.0,43.52941,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,55.348,0.0,-1.023328699766054,-3.3358477997949,62.74612638888889,client2
-23.0298,-44.54758,0,0.7342473,-0.4478839,-0.3109996,848,15.96,47.84314,0.3840125,5.308313,6.698039,0.0,43.52941,49800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,56.37,0.0,-1.023328699766054,-3.3358477997949,62.66758402777778,client2
-23.02981,-44.54758,0,0.3513135,0.1612575,-0.5431204,851,16.32,47.84314,0.6095054,5.42805,6.698039,0.0,43.52941,49800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,58.349,0.0,-1.023328661804683,-4.447797066039538,64.08114583333334,client2
-23.02981,-44.54758,0,0.05890752,0.1809617,0.04346716,849,16.23,47.84314,0.2707645,5.398116,6.698039,0.0,42.7451,48000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,59.319,0.0010000000000047748,-1.023328661804683,-4.447797066039538,63.727758333333334,client2
-23.02981,-44.54758,0,-0.4157428,0.4767056,0.06065409,850,15.99,47.84314,0.02111181,5.318292,6.698039,0.0,43.13726,48800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,61.347,0.0010000000000047748,-1.023328661804683,-4.447797066039538,62.785391666666655,client2
-23.02981,-44.54758,0,-0.0001705443,0.3345536,1.667022,853,16.25,47.84314,0.001645099,5.404768,6.698039,0.0,43.52941,49200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,62.337,0.0010000000000047748,-1.023328661804683,-4.447797066039538,63.80628888888889,client2
-23.02981,-44.54758,0,0.05879371,-0.1394722,-0.03812153,852,16.13,47.84314,0.0006462369,5.364856,6.698039,0.0,43.13726,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,64.414,0.0,-1.023328661804683,-4.447797066039538,63.33510555555555,client2
-23.02981,-44.54758,0,-0.151828,-0.1316571,-0.2800009,851,15.96,47.84314,0.0,5.308313,6.698039,0.0,43.52941,49400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,68.361,0.0,-1.023328661804683,-4.447797066039538,62.66758402777778,client2
-23.02981,-44.54758,0,-0.7570345,0.06256273,-1.932734,851,16.16,47.84314,0.0,5.374834,6.698039,0.0,43.92157,50200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,70.36,0.0010000000000047748,-1.023328661804683,-4.447797066039538,63.45290138888889,client2
-23.02981,-44.54758,0,-13.27309,-4.14564,20.99935,852,16.15,47.84314,0.0,5.371508,6.698039,0.0,43.13726,50000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,71.345,0.0010000000000047748,-1.023328661804683,-4.447797066039538,63.41363611111112,client2
-23.02981,-44.54758,0,-0.03989755,-0.1478558,-0.06584026,852,15.98,47.84314,0.01735846,5.314966,6.698039,0.0,43.52941,50200,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,72.255,0.0,-1.023328661804683,-4.447797066039538,62.74612638888889,client2
-23.02981,-44.54758,0,0.1113165,-0.1496174,-0.1359082,852,16.21,47.84314,0.002296391,5.391464,6.698039,0.0,43.13726,48000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,73.358,0.0010000000000047748,-1.023328661804683,-4.447797066039538,63.64922777777778,client2
-23.02981,-44.54758,0,2.55531,0.144816,1.115445,850,16.1,47.84314,0.01918707,5.354877,6.698039,0.0,43.92157,50400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,75.357,0.001999999999995339,-1.023328661804683,-4.447797066039538,63.21729791666667,client2
-23.02981,-44.54758,0,0.07897741,-0.1694117,0.8847464,855,16.04,47.84314,0.3517464,5.334921,6.698039,0.0,42.7451,48200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,77.378,0.0049999999999954525,-1.023328661804683,-4.447797066039538,62.98170624999999,client2
-23.02981,-44.54758,0,0.2713378,-0.1081371,-0.1083872,851,16.11,47.84314,0.3045738,5.358203,6.698039,0.0,44.31372,49400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,78.348,0.0010000000000047748,-1.023328661804683,-4.447797066039538,63.25656319444444,client2
-23.02981,-44.54758,0,-0.2615614,0.1122048,-0.2742918,854,16.33,47.84314,0.2916866,5.431376,6.698039,0.0,43.13726,50200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,79.366,0.0,-1.023328661804683,-4.447797066039538,64.12041111111111,client2
-23.02981,-44.54758,0,0.006977635,0.09041593,-0.2322651,851,16.01,47.84314,0.2725449,5.324944,6.698039,0.0,43.52941,47600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,80.364,0.0020000000000095497,-1.023328661804683,-4.447797066039538,62.86392222222222,client2
-23.02981,-44.54757,0,-0.1323354,0.02509768,0.1782781,847,16.27,47.84314,0.3707005,5.41142,6.698039,0.0,43.52941,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,81.252,0.007999999999995566,0.0,-4.447797066039538,63.884819444444446,client2
-23.02982,-44.54757,0,0.4647891,0.1586023,-0.5279045,851,15.81,47.84314,0.7537905,5.258423,6.698039,0.0,43.92157,49400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,82.373,0.0,0.0,-5.559746332637838,62.0786048611111,client2
-23.02982,-44.54757,0,-0.3418275,0.08971152,0.6616299,850,16.11,47.84314,0.3478732,5.358203,6.698039,0.0,43.13726,47400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,85.348,0.001999999999995339,0.0,-5.559746332637838,63.25656319444444,client2
-23.02982,-44.54757,0,2.279045,1.659893,3.801507,851,15.84,47.84314,0.007656396,5.268401,6.698039,0.0,43.13726,48800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,90.372,0.0040000000000048885,0.0,-5.559746332637838,62.19640069444444,client2
-23.02982,-44.54757,0,-0.2558094,0.06472836,-0.0256797,851,16.33,47.84314,0.0,5.431376,6.698039,0.0,43.52941,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,97.37,0.0010000000000047748,0.0,-5.559746332637838,64.12041111111111,client2
-23.02982,-44.54757,0,-0.07020591,-0.0173423,-0.2632433,851,15.98,47.84314,0.0,5.314966,6.698039,0.0,43.52941,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,100.357,0.0010000000000047748,0.0,-5.559746332637838,62.74612638888889,client2
-23.02982,-44.54757,0,-0.04932076,0.002729456,-0.2579333,857,16.16,47.84314,0.0,5.374834,6.698039,0.0,43.92157,48200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,108.376,0.0010000000000047748,0.0,-5.559746332637838,63.45290138888889,client2
-23.02982,-44.54757,0,-0.1691622,0.1298062,-0.352519,851,15.87,47.84314,0.0,5.278379,6.698039,0.0,42.7451,48000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,110.363,0.0010000000000047748,0.0,-5.559746332637838,62.31419652777778,client2
-23.02982,-44.54757,0,0.03421531,-0.1003841,0.249993,850,16.22,47.84314,0.00910423,5.39479,6.698039,0.0,43.52941,48000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,112.35,0.0,0.0,-5.559746332637838,63.68849305555556,client2
-23.02982,-44.54757,0,0.1011599,0.2279475,0.03941225,853,16.25,47.84314,0.002551456,5.404768,6.698039,0.0,42.7451,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,113.376,0.0010000000000047748,0.0,-5.559746332637838,63.80628888888889,client2
-23.02982,-44.54757,0,0.05483938,-0.2949844,0.6276093,848,16.1,47.84314,0.03784621,5.354877,6.698039,0.0,43.13726,48200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,114.371,0.000999999999990564,0.0,-5.559746332637838,63.21729791666667,client2
-23.02982,-44.54757,0,0.02679488,-0.02357841,-0.1727643,854,15.99,47.84314,0.03824109,5.318292,6.698039,0.0,43.13726,48000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,115.368,0.0030000000000001137,0.0,-5.559746332637838,62.785391666666655,client2
-23.02982,-44.54757,0,0.0880385,-0.05756803,0.04999385,849,16.01,47.84314,0.02899583,5.324944,6.698039,0.0,43.52941,50000,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,116.381,0.007999999999995566,0.0,-5.559746332637838,62.86392222222222,client2
-23.02982,-44.54757,0,-0.02087011,0.03071357,0.2256583,852,16.06,47.84314,0.02077627,5.341574,6.698039,0.0,43.52941,48600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,117.334,0.0010000000000047748,0.0,-5.559746332637838,63.0602486111111,client2
-23.02982,-44.54757,0,0.3830785,-1.526047,-0.3563069,855,16.13,47.84314,0.009539893,5.364856,6.698039,0.0,42.7451,49600,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,119.343,0.0010000000000047748,0.0,-5.559746332637838,63.33510555555555,client2
-23.02982,-44.54757,0,0.1921258,-0.02721913,0.02279516,848,16.15,47.84314,0.007044644,5.371508,6.698039,0.0,43.13726,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,119.935,0.0010000000000047748,0.0,-5.559746332637838,63.41363611111112,client2
-23.02982,-44.54757,0,0.0006055358,0.07808361,-0.1940056,849,16.27,47.84314,0.004015279,5.41142,6.698039,0.0,43.52941,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,121.367,0.0,0.0,-5.559746332637838,63.884819444444446,client2
-23.02982,-44.54757,0,0.02358675,-0.1827358,-0.03883657,851,16.08,47.84314,0.004327992,5.348226,6.698039,0.0,43.52941,49400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,123.331,0.0010000000000047748,0.0,-5.559746332637838,63.13877916666667,client2
-23.02982,-44.54757,0,-0.03690521,0.09962997,0.2200114,848,16.19,47.84314,0.01008514,5.384812,6.698039,0.0,43.13726,47800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,124.374,0.000999999999990564,0.0,-5.559746332637838,63.57069722222222,client2
-23.02982,-44.54757,0,-0.005656397,0.01175653,0.05100257,849,15.96,47.84314,0.01187888,5.308313,6.698039,0.0,43.13726,51200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,125.369,0.0010000000000047748,0.0,-5.559746332637838,62.66758402777778,client2
-23.02982,-44.54757,0,0.1496884,0.005897155,-0.08921363,851,16.04,47.84314,0.0,5.334921,6.698039,0.0,43.13726,49200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,126.376,0.0020000000000095497,0.0,-5.559746332637838,62.98170624999999,client2
-23.02982,-44.54757,0,-0.001961017,-0.2807096,-0.3330676,851,15.91,47.84314,0.0,5.291683,6.698039,0.0,43.52941,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,128.365,0.0010000000000047748,0.0,-5.559746332637838,62.47125763888889,client2
-23.02982,-44.54757,0,-0.6973181,-1.313821,-2.128441,854,16.21,47.84314,0.0,5.391464,6.698039,0.0,43.13726,49200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,129.357,0.0,0.0,-5.559746332637838,63.64922777777778,client2
-23.02982,-44.54757,0,-1.07641,-0.3542547,3.732445,853,16.03,47.84314,0.0,5.331595,6.698039,0.0,43.92157,50400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,129.36,0.0010000000000047748,0.0,-5.559746332637838,62.94244097222222,client2
-23.02982,-44.54757,0,0.1536389,0.1650431,-5.401173,855,16.28,47.84314,0.0,5.414746,6.698039,0.0,42.7451,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,130.341,0.0020000000000095497,0.0,-5.559746332637838,63.92408472222222,client2
-23.02981,-44.54757,0,0.6790723,-0.1473047,2.431875,852,16.22,47.84314,0.4323681,5.39479,6.698039,0.0,42.7451,49000,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,131.373,0.001999999999981128,0.0,-4.447797066039538,63.68849305555556,client2
-23.02981,-44.54758,0,-1.780884,0.107675,5.583367,849,16.19,47.84314,2.157124,5.384812,6.698039,0.0,43.52941,48400,19.60784,19.21569,obd-18-van-trajeto-t2,van,eletronuclear,132.378,0.0,-1.023328661804683,-4.447797066039538,63.57069722222222,client2
-23.02981,-44.54758,0,1.442666,0.1569656,0.361801,850,16.08,47.84314,2.238765,5.348226,6.698039,0.0,44.31372,49400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,133.334,0.0010000000000047748,-1.023328661804683,-4.447797066039538,63.13877916666667,client2
-23.0298,-44.5476,0,4.594286,-1.749846,3.339641,852,16.04,47.84314,6.2123,5.334921,6.698039,0.0,43.52941,48600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,134.438,0.016999999999995907,-3.06998609734531,-3.3358477997949,62.98170624999999,client2
-23.02979,-44.54761,0,-1.886478,2.926069,4.658575,849,16.01,47.84314,5.316409,5.324944,6.698039,0.0,43.92157,50800,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,135.409,0.001999999999981128,-4.093314947654916,-2.2238985328429384,62.86392222222222,client2
-23.02977,-44.54759,0,-1.54174,1.481361,-0.834826,855,16.3,47.84314,3.973429,5.421398,6.698039,0.0,43.13726,48400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,137.363,0.0010000000000047748,-2.0466576259983396,0.0,64.00261527777778,client2
-23.02978,-44.54758,0,-1.676055,-0.2274133,1.09414,854,16.13,47.84314,2.692773,5.364856,6.698039,0.0,43.13726,49400,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,138.217,0.0,-1.0233287756887728,-1.1119492665983,63.33510555555555,client2
-23.02978,-44.54758,0,-0.351419,0.4442627,-1.183978,853,16.15,47.84314,1.367795,5.371508,6.698039,0.0,42.7451,49600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,138.648,0.0010000000000047748,-1.0233287756887728,-1.1119492665983,63.41363611111112,client2
-23.02978,-44.54758,0,0.2861747,-0.8425371,-1.914771,850,16.16,47.84314,0.7309557,5.374834,6.698039,0.0,43.92157,47600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,139.294,0.0030000000000143245,-1.0233287756887728,-1.1119492665983,63.45290138888889,client2
-23.02977,-44.54758,0,-0.487221,-0.100259,0.1048172,850,16.16,47.84314,0.4921646,5.374834,6.698039,0.0,43.92157,47600,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,139.81,0.0010000000000047748,-1.0233288136501204,0.0,63.45290138888889,client2
-23.02977,-44.54758,0,-0.8695328,-0.2457869,-2.21671,856,16.06,47.84314,0.7348717,5.341574,6.698039,0.0,42.7451,47200,19.60784,19.60784,obd-18-van-trajeto-t2,van,eletronuclear,140.347,0.0010000000000047748,-1.0233288136501204,0.0,63.0602486111111,client2
