time,lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,absolute_throttle_pos,fuel_level,gps_speed,fuel_rate,alcohol_fuel_percentage,fuel_remaining,instant_fuel_economy,calculated_load_value,accelerator_pedal_pos_d,accelerator_pedal_pos_e,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
24.994,-17.73969,-46.17758,22,0.24997087,0.3620922,0.06297442,1129.5,11.764706,41.960785,23.734129,1.2265736,36.07843,5.87451,5.5753303,6.27451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,24.994,0.9499999999999993,-109.72017843538572,64.38186252748295,11.877321026666667,client3
26.047,-17.739664,-46.177643,22,-0.00949372,0.15024517,-0.48843974,1121.5,11.764706,41.960785,22.61033,1.189778,36.07843,5.87451,5.4080777,6.27451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,26.047,1.0530000000000008,-116.39235989681835,67.27293062000194,11.521016966666666,client3
27.036,-17.73964,-46.17769,17,0.19713736,0.27838722,0.108086504,995.0,12.156863,41.960785,16.548923,1.2024302,36.07843,5.87451,7.073114,7.0588236,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,27.036,0.9890000000000008,-121.37002127227315,69.94160885941348,11.643532436666666,client3
28.094,-17.739624,-46.17772,12,-2.0923615,-1.0427917,-1.6627358,946.0,13.333333,41.960785,11.653275,1.5882066,36.07843,5.87451,13.235045,10.588235,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,28.094,1.0579999999999998,-124.54725252372187,71.72072768604149,15.379133909999998,client3
29.009,-17.739614,-46.177742,10,1.4091785,-0.2331601,1.5219475,820.5,16.862745,41.960785,7.996974,1.946582,36.07843,5.87451,19.465805,20.784313,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,29.009,0.9149999999999991,-126.87722167468694,72.83267695228612,18.849402366666666,client3
29.979,-17.739605,-46.177765,8,0.3816479,-0.9126967,2.7619271,862.5,16.078432,41.960785,10.6750345,2.3360746,36.07843,5.87451,29.200912,19.607843,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,29.979,0.9699999999999989,-129.31309812737732,73.83343129215386,22.62098904333333,client3
31.014,-17.739594,-46.17779,11,1.2877847,0.16680905,-1.0006237,938.0,14.90196,41.960785,13.016772,2.258848,36.07843,5.87451,20.534967,16.078432,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,31.014,1.0350000000000001,-131.96079051197768,75.05657548512906,21.873178133333333,client3
32.011,-17.739578,-46.17783,13,-0.5421172,0.18930085,-0.13563254,971.0,14.509804,41.960785,15.538861,2.048291,36.07843,5.87451,15.756073,14.509804,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,32.011,0.9970000000000034,-136.19709805654244,76.83569431140342,19.834284516666663,client3
33.019,-17.739567,-46.177868,14,0.10781238,0.2871135,-0.73992103,899.0,13.725491,41.960785,15.448925,1.6743989,36.07843,5.87451,11.959984,11.372549,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,33.019,1.0079999999999956,-140.22158892944054,78.05883850437861,16.213762681666665,client3
33.996,-17.739557,-46.177895,12,0.06315238,-0.21279697,-0.2335175,864.0,13.333333,41.960785,12.167474,1.5461287,36.07843,5.87451,12.884397,10.980392,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,33.996,0.9770000000000039,-143.08109662615055,79.17078777097691,14.971679578333331,client3
35.005,-17.739546,-46.17791,9,3.5385678,-1.1849028,1.7140722,804.0,16.078432,41.960785,7.278735,1.5964375,36.07843,5.87451,17.73818,16.862745,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,35.005,1.0090000000000003,-144.66971428034452,80.39393196395211,15.458836458333334,client3
36.026,-17.739542,-46.177925,7,-1.036335,0.961224,-0.91760504,821.0,16.078432,41.960785,6.455266,2.2682967,36.07843,5.87451,32.404213,20.0,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,36.026,1.0210000000000008,-146.2583291752614,80.83871167087436,21.964673044999998,client3
37.016,-17.739536,-46.177948,8,-0.33284485,0.15403275,0.8476714,838.0,16.078432,41.960785,10.17103,2.2754776,36.07843,5.87451,28.443449,20.392157,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,37.016,0.9899999999999949,-148.69420535918664,81.50588123055041,22.03420809333333,client3
38.013,-17.739523,-46.17798,10,0.23392856,0.4050937,-0.8196918,919.0,16.862745,41.960785,11.941064,2.428167,36.07843,5.87451,24.281654,21.17647,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,38.013,0.9969999999999999,-152.0832525961768,82.95141527698674,23.51275045,client3
39.026,-17.739513,-46.178013,13,-0.075609006,0.21531358,0.4289315,944.0,14.90196,41.960785,12.207272,2.354594,36.07843,5.87451,18.112247,16.862745,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,39.026,1.0130000000000052,-155.57820633794466,84.06336454358504,22.800318566666668,client3
40.024,-17.73951,-46.178043,8,-0.74615926,-0.79359627,0.11219271,771.0,16.470589,41.960785,11.740531,1.9953787,36.07843,5.87451,24.942217,19.215687,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,40.024,0.9979999999999976,-158.75543448223695,84.39694932342306,19.321917078333335,client3
41.014,-17.73951,-46.178074,8,-0.060264267,-0.7189906,-1.7623205,853.0,17.254902,41.960785,8.455357,2.591922,36.07843,5.87451,32.399002,23.137255,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,41.014,0.990000000000002,-162.03856888396842,84.39694932342306,25.098444699999995,client3
42.01,-17.73952,-46.178097,10,0.4949449,-0.31300285,0.85825896,901.0,17.254902,41.960785,11.639946,2.6823559,36.07843,5.87451,26.823538,21.960785,16.470589,15.686275,CSVLog_20240921_070315,nivus,rjdf,42.01,0.9959999999999951,-164.4744382038226,83.28500005717842,25.974146298333338,client3
43.012,-17.739538,-46.178123,12,0.021232646,0.37649316,-0.52704996,1162.5,26.666666,41.960785,13.661713,3.1596158,36.07843,5.87451,26.33011,40.39216,30.19608,30.980392,CSVLog_20240921_070315,nivus,rjdf,43.012,1.0020000000000024,-167.2280263184127,81.28349137744296,30.595612996666667,client3
44.011,-17.739574,-46.178146,15,0.3000596,-0.60819983,0.37575305,1508.5,44.313725,41.960785,17.150118,5.716536,36.07843,5.87451,38.11021,45.098038,30.19608,28.62745,CSVLog_20240921_070315,nivus,rjdf,44.011,0.9990000000000023,-169.66388298793754,77.280474017972,55.35512359999999,client3
45.051,-17.739626,-46.17815,18,-0.08097112,-0.117093936,-0.57609624,1631.5,78.039215,41.960785,20.222301,6.6392245,36.07843,5.87451,36.884552,52.54902,35.294117,35.294117,CSVLog_20240921_070315,nivus,rjdf,45.051,1.0399999999999991,-170.08748846641478,71.49833783258036,64.28982390833333,client3
46.016,-17.739681,-46.178154,20,0.24890167,-0.29787636,-1.2658161,1852.5,33.72549,41.960785,21.31231,7.8104744,36.07843,5.87451,39.05234,50.19608,33.72549,33.72549,CSVLog_20240921_070315,nivus,rjdf,46.016,0.9649999999999963,-170.5110923931195,65.38261686699704,75.63142710666666,client3
47.001,-17.739737,-46.178158,23,1.3036726,0.00116596,0.6927001,2050.5,34.509804,41.960785,22.577147,7.9781556,36.07843,5.87451,34.687607,40.39216,34.901962,35.686275,CSVLog_20240921_070315,nivus,rjdf,47.001,0.9849999999999994,-170.9346957131598,59.15570097468314,77.25514006,client3
48.035,-17.7398,-46.178165,25,0.12726898,0.040906347,0.23767607,1775.0,54.509804,41.960785,26.178646,9.1620455,36.07843,5.87451,36.648155,49.411766,35.686275,35.686275,CSVLog_20240921_070315,nivus,rjdf,48.035,1.033999999999999,-171.67601797806864,52.15042059666997,88.71914059166667,client3
49.029,-17.739868,-46.178173,27,-0.45339614,-0.26709163,0.07087591,1790.0,61.568626,41.960785,27.278904,8.177084,36.07843,5.87451,30.285473,48.627453,36.47059,36.862743,CSVLog_20240921_070315,nivus,rjdf,49.029,0.9940000000000069,-172.52324503201956,44.58916558429665,79.18143006666666,client3
50.011,-17.739944,-46.178185,28,-4.241505,3.0531607,0.66015035,1882.0,59.215687,41.960785,31.067087,8.166119,36.07843,5.87451,29.164686,48.235294,36.47059,36.862743,CSVLog_20240921_070315,nivus,rjdf,50.011,0.9819999999999993,-173.7940976233051,36.13835115949349,79.07525231666668,client3
51.006,-17.74003,-46.17819,32,1.5390584,4.4028687,1.7996365,1918.0,19.215687,41.960785,33.310287,7.3950014,36.07843,5.87451,23.109364,28.62745,14.117647,14.509804,CSVLog_20240921_070315,nivus,rjdf,51.006,0.9949999999999974,-174.32359293493963,26.57558746809202,71.60826355666666,client3
52.049,-17.740118,-46.1782,31,-0.17904553,1.0895312,-2.011518,1322.5,14.117647,41.960785,33.201557,2.3881845,36.07843,5.87451,7.7038155,10.196078,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,52.049,1.0429999999999993,-175.3826239232811,16.79043392358309,23.125586575,client3
53.036,-17.740198,-46.178204,30,-0.05455265,0.29854786,0.30532265,1241.0,13.725491,41.960785,30.45127,1.7809261,36.07843,5.87451,5.936416,9.803922,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,53.036,0.9870000000000019,-175.80621418503256,7.894839791857677,17.245301068333333,client3
54.048,-17.740267,-46.17821,27,0.6580764,-0.52240074,0.9313439,1075.5,12.54902,41.960785,26.689365,1.6699295,36.07843,5.87451,6.1849194,8.627451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,54.048,1.0120000000000005,-176.44162434400133,0.2223898534611246,16.170483991666668,client3
55.035,-17.740328,-46.178223,23,-0.7358927,-0.49393642,0.106868856,978.0,13.333333,41.960785,23.904873,1.391015,36.07843,5.87451,6.047887,9.411765,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,55.035,0.9869999999999948,-177.8183894504399,-6.560500672151914,13.469661916666666,client3
56.044,-17.740387,-46.17823,23,-0.7813754,0.25824305,-0.011288159,1005.5,18.431372,41.960785,23.143427,1.9517319,36.07843,5.87451,8.485785,22.352942,38.431374,38.82353,CSVLog_20240921_070315,nivus,rjdf,56.044,1.0090000000000003,-178.55971127491523,-13.121001343596506,18.899270565,client3
57.038,-17.74045,-46.178234,23,-0.3983349,0.037470233,-0.19810703,1498.5,57.64706,41.960785,24.676659,5.2424126,36.07843,5.87451,22.793081,42.7451,38.431374,38.431374,CSVLog_20240921_070315,nivus,rjdf,57.038,0.9939999999999998,-178.98330900328966,-20.126281722317007,50.76402867666667,client3
58.05,-17.74052,-46.178238,25,1.3412447,0.07554944,-0.907421,1834.5,51.372547,41.960785,28.12487,7.11954,36.07843,5.87451,28.478138,47.45098,35.686275,35.686275,CSVLog_20240921_070315,nivus,rjdf,58.05,1.0120000000000005,-179.4069030758296,-27.909926587797784,68.940879,client3
59.033,-17.740597,-46.17825,28,0.3381948,0.670008,0.07744723,1805.5,44.313725,41.960785,30.553455,7.2909527,36.07843,5.87451,26.039097,47.058823,35.686275,36.07843,CSVLog_20240921_070315,nivus,rjdf,59.033,0.9830000000000041,-180.67775138809174,-36.471935939331516,70.60072531166666,client3
60.041,-17.740677,-46.17826,30,-0.59220874,1.2931565,1.6981417,1864.5,47.843136,41.960785,32.886147,7.9699907,36.07843,5.87451,26.566616,45.490196,35.294117,35.294117,CSVLog_20240921_070315,nivus,rjdf,60.041,1.0079999999999956,-181.73678319851533,-45.367530071056926,77.17607661166666,client3
61.059,-17.740759,-46.178272,32,-0.7312011,0.6608599,1.1001766,1895.0,40.784313,41.960785,34.93425,8.057926,36.07843,5.87451,25.181,43.92157,35.294117,35.294117,CSVLog_20240921_070315,nivus,rjdf,61.059,1.0180000000000007,-183.00762789806035,-54.48551405588981,78.02758343333333,client3
62.048,-17.740845,-46.178284,34,-0.588818,0.43311402,0.11943049,1951.0,31.37255,41.960785,36.88988,8.124766,36.07843,5.87451,23.896355,38.82353,14.117647,14.509804,CSVLog_20240921_070315,nivus,rjdf,62.048,0.9890000000000043,-184.27846995772282,-64.04827774729127,78.67481743333333,client3
63.064,-17.740936,-46.178295,34,0.7628768,0.3211525,-0.510304,1586.0,14.90196,41.960785,35.589752,2.7626097,36.07843,5.87451,8.125317,11.372549,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,63.064,1.0159999999999982,-185.4434016774032,-74.16701607199188,26.751270595,client3
64.059,-17.741018,-46.17831,33,1.1672976,-0.5162793,-0.9465719,1515.5,14.90196,41.960785,33.709286,2.142209,36.07843,5.87451,6.491538,10.588235,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,64.059,0.9949999999999974,-187.03196595683033,-83.28500005682477,20.743723816666666,client3
65.052,-17.741096,-46.178326,31,0.7550788,-0.12703201,-1.9045234,1347.0,13.725491,41.960785,31.971416,1.8966104,36.07843,5.87451,6.1180935,8.627451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,65.052,0.9930000000000092,-188.72643870602843,-91.9582043347354,18.36551070666667,client3
66.067,-17.741175,-46.178337,30,0.45197773,0.04190184,0.1378293,1181.5,13.333333,41.960785,30.26662,1.6464913,36.07843,5.87451,5.4883003,8.627451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,66.067,1.0149999999999864,-189.8913748407539,-100.74260353973024,15.943524088333334,client3
67.071,-17.741245,-46.17835,28,-0.9878219,0.17988233,0.7037091,1047.0,12.941176,41.960785,28.386127,1.4705793,36.07843,5.87451,5.252065,8.235294,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,67.071,1.0040000000000049,-191.26812935972092,-108.52624840485736,14.240109555,client3
68.06,-17.741314,-46.17836,26,-0.24303888,0.2921118,-0.93468004,980.0,12.941176,41.960785,26.613586,1.4046594,36.07843,5.87451,5.402532,8.627451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,68.06,0.9890000000000043,-192.327162793156,-116.19869834325391,13.60178519,client3
69.063,-17.741379,-46.17837,25,-0.82590437,-0.057215635,0.33589774,1196.5,18.431372,41.960785,25.509777,2.3692667,36.07843,5.87451,9.477059,23.921568,26.27451,26.27451,CSVLog_20240921_070315,nivus,rjdf,69.063,1.0030000000000001,-193.3861979788026,-123.42636857508188,22.942399211666668,client3
70.04,-17.741444,-46.178383,25,0.6821297,0.008589709,-0.5019275,1401.0,21.568628,41.960785,26.071783,4.1914816,36.07843,5.87451,16.765915,29.019608,27.058823,27.058823,CSVLog_20240921_070315,nivus,rjdf,70.04,0.9770000000000039,-194.76295374783314,-130.6540388072635,40.58751349333333,client3
71.038,-17.741507,-46.178394,26,-0.27679974,0.14486313,0.6415645,1485.5,23.529411,41.960785,27.19464,4.8075924,36.07843,5.87451,18.490726,29.80392,26.666666,26.27451,CSVLog_20240921_070315,nivus,rjdf,71.038,0.9979999999999905,-195.92789617167918,-137.65931918563035,46.553519740000006,client3
72.055,-17.741575,-46.178406,27,3.9741187,-0.63130295,-1.3182365,1503.5,18.431372,41.960785,28.380037,4.9328194,36.07843,5.87451,18.269688,24.705883,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,72.055,1.0170000000000101,-197.19874238488038,-145.22057419765,47.76613452333333,client3
73.05,-17.741648,-46.17842,27,-0.6079205,-0.33852494,-0.22765759,1169.5,14.117647,41.960785,27.930037,2.1094375,36.07843,5.87451,7.812726,11.764706,27.450981,27.058823,CSVLog_20240921_070315,nivus,rjdf,73.05,0.9949999999999903,-198.6813992028361,-153.3378038429688,20.426386458333333,client3
74.048,-17.741718,-46.17843,27,0.8599174,0.34523693,-0.048930097,1517.5,17.647058,41.960785,28.404514,4.0885,36.07843,5.87451,15.142582,20.392157,19.215687,18.82353,CSVLog_20240921_070315,nivus,rjdf,74.048,0.9980000000000047,-199.74042945847023,-161.12144870774225,39.59030833333333,client3
75.049,-17.741793,-46.178432,27,0.69441426,0.30561996,0.22279306,1286.5,15.294118,41.960785,28.810547,2.2199318,36.07843,5.87451,8.221964,12.941176,19.215687,14.509804,CSVLog_20240921_070315,nivus,rjdf,75.049,1.0010000000000048,-199.95220140698217,-169.4610682061685,21.496339596666665,client3
76.037,-17.741867,-46.178444,27,0.6607245,-0.11093313,0.18413594,1174.0,13.725491,41.960785,28.460768,1.8707027,36.07843,5.87451,6.9285235,10.196078,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,76.037,0.9879999999999995,-201.22304247027148,-177.68949277786422,18.114637811666668,client3
77.059,-17.74194,-46.17845,27,0.4144122,0.016908996,-0.0998146,1043.5,12.941176,41.960785,28.021982,1.5745444,36.07843,5.87451,5.8316417,9.019608,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,77.059,1.0219999999999914,-201.85844251596086,-185.80672242282935,15.246838273333335,client3
78.061,-17.742008,-46.178463,26,0.6273219,0.029940054,0.056491785,997.0,12.941176,41.960785,27.26531,1.3956817,36.07843,5.87451,5.3680024,8.627451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,78.061,1.0020000000000095,-203.23519288889838,-193.36797743449534,13.514851128333333,client3
79.065,-17.742075,-46.17847,26,2.3960416,-0.6056647,0.61328274,977.0,12.54902,41.960785,26.66301,1.354937,36.07843,5.87451,5.211292,8.627451,14.509804,14.509804,CSVLog_20240921_070315,nivus,rjdf,79.065,1.0039999999999907,-203.97650249203227,-200.81803751978444,13.120306616666667,client3
80.063,-17.74214,-46.17848,25,0.43497342,0.005861586,-0.68211526,980.5,15.686275,41.960785,25.937918,1.3411251,36.07843,5.87451,5.3644967,15.294118,36.47059,36.47059,CSVLog_20240921_070315,nivus,rjdf,80.063,0.9980000000000047,-205.03553331332975,-208.0457077516124,12.986561385000002,client3
81.037,-17.7422,-46.178486,25,1.1752151,-0.7737229,0.21292609,1441.0,28.235294,41.960785,25.81765,4.4631553,36.07843,5.87451,17.852608,36.862743,35.686275,35.686275,CSVLog_20240921_070315,nivus,rjdf,81.037,0.9740000000000038,-205.67093956221717,-214.7174033504949,43.21822048833334,client3
82.045,-17.742264,-46.17849,26,0.072003394,0.1622832,-2.1819556,1733.0,28.62745,41.960785,26.377304,6.2552357,36.07843,5.87451,24.05858,36.862743,27.450981,27.058823,CSVLog_20240921_070315,nivus,rjdf,82.045,1.0079999999999956,-206.09452979985613,-221.8338786555923,60.57153236166666,client3
83.044,-17.742332,-46.1785,27,0.74056894,0.030197965,2.820777,1485.5,22.352942,41.960785,28.141659,4.872424,36.07843,5.87451,18.046001,27.058823,25.882353,25.882353,CSVLog_20240921_070315,nivus,rjdf,83.044,0.9989999999999952,-207.15355794195435,-229.39513366761193,47.181305733333325,client3
84.047,-17.742405,-46.17851,27,-1.8444061,-0.7150932,2.2067606,1508.5,23.529411,41.960785,28.048729,5.0777173,36.07843,5.87451,18.806347,27.843138,31.37255,31.37255,CSVLog_20240921_070315,nivus,rjdf,84.047,1.0030000000000001,-208.21258277523162,-237.51236331293074,49.16922918833333,client3
85.053,-17.742476,-46.178516,27,0.8230559,-0.004954603,-1.055167,1574.5,26.27451,41.960785,28.724436,5.5409355,36.07843,5.87451,20.521969,32.156864,28.62745,28.62745,CSVLog_20240921_070315,nivus,rjdf,85.053,1.0060000000000002,-208.84798160741292,-245.40720310443476,53.654725424999995,client3
86.059,-17.742548,-46.178524,28,-0.6307152,-0.29009417,-2.7531312,1572.5,25.09804,41.960785,29.389355,5.4557214,36.07843,5.87451,19.484703,30.588236,28.62745,28.62745,CSVLog_20240921_070315,nivus,rjdf,86.059,1.0060000000000002,-209.69519292974286,-253.41323782266934,52.829568890000004,client3
87.061,-17.74262,-46.17853,29,-0.19915386,0.6762779,-0.029205838,1631.5,28.62745,41.960785,29.609154,5.4728894,36.07843,5.87451,18.872019,36.862743,30.588236,30.588236,CSVLog_20240921_070315,nivus,rjdf,87.061,1.0020000000000095,-210.33059062690668,-261.41927254125756,52.99581235666667,client3
