lat,lon,vehicle_speed,accel_x,accel_y,accel_z,engine_rpm,mass_air_flow,fuel_level,gps_speed,fuel_rate,fuel_remaining,instant_fuel_economy,calculated_load_value,fuel_rail_pressure,id_route,vehicle,loc_coleta,time_sec,dt,x,y,P_kW,client
-23.03074,-44.54419,21,0.1276959,0.3321465,0.4564117,869,12.04,64.70588,22.58266,4.004517,9.058824,19.06911,40.78431,49400,obd-16-van-circuito-t1,van,eletronuclear,1069.117,0.0,-8996.860971213022,-2806.559948508618,47.27554791666667,client2
-23.03077,-44.54424,20,0.9462449,-0.3865483,0.6713409,875,12.62,64.70588,19.64933,4.197426,9.058824,20.98711,40.39216,48000,obd-16-van-circuito-t1,van,eletronuclear,1070.08,0.0009999999999763531,-9001.977056176172,-2809.8957963077055,49.55294583333333,client2
-23.03077,-44.54424,19,0.9462449,-0.3865483,0.6713409,860,12.29,64.70588,19.64933,4.087667,9.058824,21.51402,40.78431,47600,obd-16-van-circuito-t1,van,eletronuclear,1070.089,0.0009999999999763531,-9001.977056176172,-2809.8957963077055,48.257179861111105,client2
-23.03079,-44.54428,18,0.05946331,-0.1883878,0.2334856,848,12.02,64.70588,19.13413,3.997865,9.058824,22.21035,45.09804,49600,obd-16-van-circuito-t1,van,eletronuclear,1071.221,0.0,-9006.070056886701,-2812.1196948405486,47.19701736111111,client2
-23.03079,-44.54428,18,0.05946331,-0.1883878,0.2334856,847,11.93,64.70588,19.13413,3.967931,9.058824,22.04404,44.70588,48400,obd-16-van-circuito-t1,van,eletronuclear,1071.223,0.0,-9006.070056886701,-2812.1196948405486,46.84362986111111,client2
-23.0308,-44.54433,18,-0.1415781,0.4327934,0.6820255,979,14.04,64.70588,19.21601,4.669719,9.058824,25.94287,64.31373,55000,obd-16-van-circuito-t1,van,eletronuclear,1072.161,0.0009999999999763531,-9011.186808056877,-2813.2316441071466,55.128627083333335,client2
-23.0308,-44.54433,18,-0.1415781,0.4327934,0.6820255,938,12.54,64.70588,19.21601,4.170818,9.058824,23.17119,72.54902,60200,obd-16-van-circuito-t1,van,eletronuclear,1072.162,0.0,-9011.186808056877,-2813.2316441071466,49.23882361111111,client2
-23.03078,-44.54439,18,0.8364109,-0.5165156,0.3583497,961,13.87,64.70588,19.61133,4.613177,9.058824,25.62874,60.78431,56600,obd-16-van-circuito-t1,van,eletronuclear,1073.076,0.008000000000038199,-9017.327978775766,-2811.007745574304,54.46111736111111,client2
-23.03078,-44.54439,18,0.352836,-0.2914177,0.1274288,929,13.75,64.70588,19.61133,4.573265,9.058824,25.40701,53.72549,58800,obd-16-van-circuito-t1,van,eletronuclear,1073.17,0.0009999999999763531,-9017.327978775766,-2811.007745574304,53.98993402777778,client2
-23.03074,-44.54443,18,-0.3479933,-0.5609426,0.2349171,929,12.8,64.70588,18.92173,4.257294,9.058824,23.65162,40.78431,51600,obd-16-van-circuito-t1,van,eletronuclear,1074.078,0.0009999999999763531,-9021.42298501238,-2806.559948508618,50.25972083333333,client2
-23.03074,-44.54443,18,-0.9195336,-0.1052578,-0.4876207,920,12.95,64.70588,18.92173,4.307184,9.058824,23.92878,42.35294,52600,obd-16-van-circuito-t1,van,eletronuclear,1074.116,0.0,-9021.42298501238,-2806.559948508618,50.848699999999994,client2
-23.03069,-44.54445,17,-0.2883731,-0.7358267,0.2624049,913,12.62,64.70588,19.23359,4.197426,9.058824,24.69072,53.33333,67400,obd-16-van-circuito-t1,van,eletronuclear,1075.011,0.8949999999999818,-9023.471492219735,-2801.000202176334,49.55294583333333,client2
-23.03069,-44.54445,17,-1.910543,0.1137317,0.03966275,916,12.64,64.70588,19.23359,4.204078,9.058824,24.72985,53.33333,56800,obd-16-van-circuito-t1,van,eletronuclear,1075.228,0.0009999999999763531,-9023.471492219735,-2801.000202176334,49.63147638888889,client2
-23.03064,-44.54446,18,-0.3362836,0.3810138,-1.191296,929,13.8,64.70588,18.83259,4.589895,9.058824,25.4994,67.45098,66400,obd-16-van-circuito-t1,van,eletronuclear,1076.13,0.0010000000002037268,-9024.496582563675,-2795.440455843696,54.18626041666666,client2
-23.0306,-44.54449,18,0.9305769,-0.3254401,0.2961778,941,13.82,64.70588,18.17785,4.596547,9.058824,25.53635,62.35294,66800,obd-16-van-circuito-t1,van,eletronuclear,1077.132,0.0,-9027.568174211337,-2790.992658778364,54.26479097222222,client2
-23.03057,-44.54453,18,-0.3237361,0.2245496,-0.1362357,960,14.43,64.70588,16.50794,4.799434,9.058824,26.6635,76.47059,75400,obd-16-van-circuito-t1,van,eletronuclear,1078.154,0.0019999999999527063,-9031.66284984523,-2787.6568109789227,56.65998472222223,client2
-23.03057,-44.54453,19,-0.1597075,0.133715,0.4642182,979,15.73,64.70588,16.50794,5.231815,9.058824,27.53585,86.66666,80600,obd-16-van-circuito-t1,van,eletronuclear,1078.169,0.00200000000018008,-9031.66284984523,-2787.6568109789227,61.76448263888889,client2
-23.03057,-44.54458,19,-0.959858,-0.09584504,-0.5140895,995,18.21,64.70588,19.18686,6.056666,9.058824,31.87716,100.0,83600,obd-16-van-circuito-t1,van,eletronuclear,1079.071,0.0009999999999763531,-9036.779939278622,-2787.6568109789227,71.50230694444444,client2
-23.03057,-44.54458,19,-0.3484925,0.2382051,-0.8142707,1029,20.44,64.70588,19.18686,6.798367,9.058824,35.78085,100.0,88200,obd-16-van-circuito-t1,van,eletronuclear,1079.233,0.0009999999999763531,-9036.779939278622,-2787.6568109789227,80.25849930555556,client2
-23.03059,-44.54464,20,2.337829,-0.590911,0.5533149,1071,22.03,64.70588,21.7611,7.327202,9.058824,36.63598,100.0,95200,obd-16-van-circuito-t1,van,eletronuclear,1080.14,0.0010000000002037268,-9042.91977606906,-2789.8807095117654,86.50169027777777,client2
-23.03062,-44.5447,22,0.02747781,-0.2476867,-0.2557068,1175,24.38,64.70588,22.76755,8.108814,9.058824,36.85822,100.0,100200,obd-16-van-circuito-t1,van,eletronuclear,1081.122,0.0009999999999763531,-9049.059276455157,-2793.216557310853,95.72905416666667,client2
-23.03065,-44.54476,24,0.1271522,0.342952,1.307321,1306,25.4,64.70588,26.42633,8.448068,9.058824,35.20026,100.0,105600,obd-16-van-circuito-t1,van,eletronuclear,1082.144,0.0009999999999763531,-9055.198775474682,-2796.552405110648,99.73413611111108,client2
-23.03065,-44.54476,25,0.1025986,0.2348248,1.785558,1321,25.98,64.70588,26.42633,8.640977,9.058824,34.56388,98.82353,106000,obd-16-van-circuito-t1,van,eletronuclear,1082.158,0.0,-9055.198775474682,-2796.552405110648,102.01153402777777,client2
-23.03069,-44.54483,26,0.3462406,-0.4129685,-1.371036,1383,27.19,64.70588,28.24629,9.043424,9.058824,34.78237,91.76471,109400,obd-16-van-circuito-t1,van,eletronuclear,1083.098,0.0009999999999763531,-9062.361354611197,-2801.000202176334,106.76264444444445,client2
-23.03069,-44.54483,27,-0.5664951,0.05490034,-1.732744,1425,26.59,64.70588,28.24629,8.843863,9.058824,32.75502,86.66666,115400,obd-16-van-circuito-t1,van,eletronuclear,1083.134,0.0009999999999763531,-9062.361354611197,-2801.000202176334,104.40671597222223,client2
-23.03073,-44.5449,28,-0.02979647,-0.1515555,-0.4050587,1482,26.95,64.70588,30.13492,8.963599,9.058824,32.01283,80.0,113600,obd-16-van-circuito-t1,van,eletronuclear,1084.016,0.0009999999999763531,-9069.52393162179,-2805.447999241666,105.82026597222222,client2
-23.03073,-44.5449,29,-0.1431178,0.3616759,-0.5309213,1499,27.12,64.70588,30.13492,9.020142,9.058824,31.10391,78.43137,112400,obd-16-van-circuito-t1,van,eletronuclear,1084.066,0.0,-9069.52393162179,-2805.447999241666,106.48778750000001,client2
-23.03077,-44.54497,30,0.4084516,-0.01999002,-1.979235,1544,28.15,64.70588,31.54089,9.36272,9.058824,31.20905,73.72549,109400,obd-16-van-circuito-t1,van,eletronuclear,1085.016,0.004000000000132786,-9076.68650650581,-2809.8957963077055,110.5321111111111,client2
-23.03077,-44.54497,30,-0.7680746,0.2789143,1.262481,1560,28.42,64.70588,31.54089,9.452523,9.058824,31.50839,71.37255,109600,obd-16-van-circuito-t1,van,eletronuclear,1085.186,0.0019999999999527063,-9076.68650650581,-2809.8957963077055,111.59228541666667,client2
-23.03081,-44.54505,32,-1.437392,0.7962885,4.710643,1632,28.12,64.70588,32.22578,9.352743,9.058824,29.2273,70.58823,113400,obd-16-van-circuito-t1,van,eletronuclear,1086.115,0.0,-9084.872496240727,-2814.3435933733913,110.41432708333333,client2
-23.03085,-44.54513,32,-0.1225162,-0.3401518,0.1550281,1679,28.05,64.70588,33.87207,9.329461,9.058824,29.15454,65.09804,113200,obd-16-van-circuito-t1,van,eletronuclear,1087.134,0.0,-9093.058483545521,-2818.791390439431,110.1394701388889,client2
-23.03089,-44.54521,33,0.2413577,-0.3747189,-0.8586136,1187,21.24,64.70588,33.90445,7.064447,9.058824,21.4074,0.3921569,41000,obd-16-van-circuito-t1,van,eletronuclear,1088.144,0.0009999999999763531,-9101.244468420837,-2823.2391875051167,83.39972152777777,client2
-23.03089,-44.54521,33,0.2413577,-0.3747189,-0.8586136,1000,18.23,64.70588,33.90445,6.063318,9.058824,18.37368,25.88235,60200,obd-16-van-circuito-t1,van,eletronuclear,1088.15,0.0,-9101.244468420837,-2823.2391875051167,71.5808375,client2
-23.03093,-44.54529,32,-0.6827144,0.5329498,-0.5230407,1108,17.04,64.70588,33.27945,5.667522,9.058824,17.71099,36.47059,61000,obd-16-van-circuito-t1,van,eletronuclear,1089.056,0.0019999999999527063,-9109.430450867323,-2827.6869845711562,66.90824583333334,client2
-23.03093,-44.54529,32,-1.038171,0.4817639,0.5625868,1125,15.76,64.70588,33.27945,5.241793,9.058824,16.38059,36.86274,62600,obd-16-van-circuito-t1,van,eletronuclear,1089.116,0.0,-9109.430450867323,-2827.6869845711562,61.882278472222225,client2
-23.03097,-44.54537,32,-0.1278105,0.5690622,-0.3385203,1126,16.01,64.70588,33.37492,5.324944,9.058824,16.64044,72.15686,85600,obd-16-van-circuito-t1,van,eletronuclear,1090.104,0.0009999999999763531,-9117.616430883025,-2832.1347816368425,62.86392222222222,client2
-23.03097,-44.54537,32,-0.1838674,0.06878037,0.6027657,1131,17.84,64.70588,33.37492,5.933604,9.058824,18.5425,80.78432,86800,obd-16-van-circuito-t1,van,eletronuclear,1090.172,0.0009999999999763531,-9117.616430883025,-2832.1347816368425,70.04949166666667,client2
-23.031,-44.54545,33,-0.06451027,-0.2456914,1.336788,1149,19.73,64.70588,34.15697,6.56222,9.058824,19.8855,84.31373,89000,obd-16-van-circuito-t1,van,eletronuclear,1091.104,0.0,-9125.802746811763,-2835.47062943593,77.47065277777779,client2
-23.031,-44.54545,33,0.2548696,0.02133618,0.2100359,1159,20.23,64.70588,34.15697,6.72852,9.058824,20.38944,83.13725,88000,obd-16-van-circuito-t1,van,eletronuclear,1091.117,0.0009999999999763531,-9125.802746811763,-2835.47062943593,79.43391666666668,client2
-23.03104,-44.54553,34,-0.4725923,0.2209857,-0.2605551,1172,19.41,64.70588,34.9441,6.455787,9.058824,18.98759,72.54902,84000,obd-16-van-circuito-t1,van,eletronuclear,1092.153,0.0009999999999763531,-9133.988722272965,-2839.9184265019694,76.21415208333333,client2
-23.03108,-44.54562,34,-1.04845,0.8232712,0.06622006,1193,18.14,64.70588,35.70943,6.033384,9.058824,17.74523,64.31373,82000,obd-16-van-circuito-t1,van,eletronuclear,1093.133,0.0009999999999763531,-9143.198111256377,-2844.366223567655,71.22744999999999,client2
-23.03112,-44.5457,34,-0.2806677,0.1162266,-0.08238252,1205,17.85,64.70588,35.53253,5.93693,9.058824,17.46154,63.13726,82000,obd-16-van-circuito-t1,van,eletronuclear,1094.221,0.0009999999999763531,-9151.38408170682,-2848.814020633695,70.08875694444444,client2
-23.03116,-44.54579,35,0.1801246,-0.1725747,1.016994,1214,18.02,64.70588,35.98183,5.993472,9.058824,17.12419,61.17647,81000,obd-16-van-circuito-t1,van,eletronuclear,1095.164,0.0,-9160.593465375918,-2853.2618176990272,70.75626666666666,client2
-23.0312,-44.54588,35,-0.05640451,-0.433111,0.330697,1064,18.48,64.70588,35.86324,6.146468,9.058824,17.56133,18.03922,40800,obd-16-van-circuito-t1,van,eletronuclear,1096.174,0.0019999999999527063,-9169.802846311966,-2857.709614764713,72.56246944444443,client2
-23.03124,-44.54597,34,-0.431192,0.1031281,1.308523,894,13.71,64.70588,35.43827,4.559961,9.058824,13.41164,33.72549,45800,obd-16-van-circuito-t1,van,eletronuclear,1097.122,0.0009999999999763531,-9179.012224514963,-2862.1574118307526,53.83287291666667,client2
-23.03128,-44.54606,34,-0.2992087,0.6835782,1.277522,897,12.61,64.70588,34.55939,4.1941,9.058824,12.33558,35.68628,47600,obd-16-van-circuito-t1,van,eletronuclear,1098.125,0.0009999999999763531,-9188.221599984905,-2866.6052088964384,49.51368055555555,client2
-23.03128,-44.54606,33,-0.2347898,0.6225541,0.3014405,895,12.71,64.70588,34.55939,4.22736,9.058824,12.81017,35.68628,47000,obd-16-van-circuito-t1,van,eletronuclear,1098.376,0.0,-9188.221599984905,-2866.6052088964384,49.906333333333336,client2
-23.03132,-44.54615,32,0.2949632,0.2996464,0.8520828,888,12.39,64.70588,33.40713,4.120927,9.058824,12.87789,36.47059,46800,obd-16-van-circuito-t1,van,eletronuclear,1099.147,0.0009999999999763531,-9197.430972721786,-2871.053005962478,48.64983263888889,client2
-23.03136,-44.54622,30,0.02775819,-0.1829591,0.3115113,889,12.85,64.70588,30.05311,4.273924,9.058824,14.2464,36.47059,48400,obd-16-van-circuito-t1,van,eletronuclear,1100.144,0.0,-9204.593512947691,-2875.500803028164,50.456047222222224,client2
-23.03139,-44.5463,25,-0.01854435,0.008629447,-0.08696259,865,12.54,64.70588,24.42961,4.170818,9.058824,16.68326,40.39216,47600,obd-16-van-circuito-t1,van,eletronuclear,1101.131,0.0,-9212.779807354284,-2878.836650827251,49.23882361111111,client2
-23.03141,-44.54635,20,0.2629575,-0.45075,0.166266,874,12.36,64.70588,17.49914,4.11095,9.058824,20.55473,40.39216,47400,obd-16-van-circuito-t1,van,eletronuclear,1102.174,0.0,-9217.89619771244,-2881.060549360448,48.53204861111111,client2
-23.03141,-44.54635,17,-0.194016,-0.1438092,0.01387573,870,12.52,64.70588,17.49914,4.164165,9.058824,24.49507,39.21569,48200,obd-16-van-circuito-t1,van,eletronuclear,1102.178,0.0010000000002037268,-9217.89619771244,-2881.060549360448,49.16028125,client2
-23.03143,-44.54638,12,0.6984288,3.276683,0.197432,858,12.29,64.70588,9.197474,4.087667,9.058824,34.06387,41.56863,46800,obd-16-van-circuito-t1,van,eletronuclear,1103.152,0.0009999999999763531,-9220.96575806539,-2883.2844478932907,48.257179861111105,client2
-23.03143,-44.54638,9,0.01735649,2.492641,0.8517733,853,11.97,64.70588,9.197474,3.981235,9.058824,44.23591,40.78431,48400,obd-16-van-circuito-t1,van,eletronuclear,1103.174,0.0009999999999763531,-9220.96575806539,-2883.2844478932907,47.000690972222216,client2
-23.03144,-44.54639,7,-0.1493929,0.03038937,0.4415768,850,12.32,64.70588,5.215256,4.097645,9.058824,58.53775,41.17647,48400,obd-16-van-circuito-t1,van,eletronuclear,1104.145,0.0009999999999763531,-9221.988830778146,-2884.3963971595354,48.374975694444444,client2
-23.03144,-44.54641,6,-0.1225458,-0.09239645,-0.3924958,860,12.31,64.70588,6.538234,4.094319,9.058824,68.23861,39.60784,48000,obd-16-van-circuito-t1,van,eletronuclear,1105.117,0.0009999999999763531,-9224.035659949614,-2884.3963971595354,48.335710416666664,client2
-23.03145,-44.54642,6,-1.150169,0.6210551,0.6694523,853,12.21,64.70588,6.969768,4.061059,9.058824,67.68427,40.39216,47000,obd-16-van-circuito-t1,van,eletronuclear,1106.192,0.0009999999999763531,-9225.058732509873,-2885.508346426134,47.94305763888889,client2
-23.03146,-44.54644,6,-0.5752985,0.3620367,0.2162835,906,14.88,64.70588,7.124362,4.949104,9.058824,82.48501,100.0,84800,obd-16-van-circuito-t1,van,eletronuclear,1107.126,0.0,-9227.105219504021,-2886.6202956923785,58.426922222222224,client2
-23.03146,-44.54644,7,-0.5752985,0.3620367,0.2162835,812,18.14,64.70588,7.124362,6.033384,9.058824,86.19113,100.0,74200,obd-16-van-circuito-t1,van,eletronuclear,1107.127,0.0,-9227.105219504021,-2886.6202956923785,71.22744999999999,client2
-23.03147,-44.54646,11,-0.1122775,-0.2280255,0.4802339,951,18.48,64.70588,12.05884,6.146468,9.058824,55.87694,100.0,89600,obd-16-van-circuito-t1,van,eletronuclear,1108.126,0.0009999999999763531,-9229.151706347624,-2887.732244958977,72.56246944444443,client2
-23.03149,-44.54649,15,-0.0784991,-0.2569728,-0.5120481,1263,27.15,64.70588,16.21355,9.03012,9.058824,60.20075,100.0,105600,obd-16-van-circuito-t1,van,eletronuclear,1109.139,0.0,-9232.221265180679,-2889.9561434921734,106.60558333333333,client2
-23.03151,-44.54654,19,0.2528847,0.2768908,-0.9624957,1546,31.8,64.70588,21.46106,10.57671,9.058824,55.66688,98.43137,121200,obd-16-van-circuito-t1,van,eletronuclear,1110.196,0.0,-9237.337652199034,-2892.180042025016,124.8639375,client2
-23.03153,-44.5466,22,0.2414589,-0.1642834,-0.5548344,1804,36.01,64.70588,23.43648,11.97696,9.058824,54.44071,83.52941,128600,obd-16-van-circuito-t1,van,eletronuclear,1111.09,0.0009999999999763531,-9243.47745270247,-2894.4039405575054,141.39466666666667,client2
-23.03153,-44.5466,23,0.2414589,-0.1642834,-0.5548344,1804,36.01,64.70588,23.43648,11.97696,9.058824,54.44071,83.52941,128600,obd-16-van-circuito-t1,van,eletronuclear,1111.09,0.0,-9243.47745270247,-2894.4039405575054,141.39466666666667,client2
-23.03153,-44.5466,23,0.3653524,-0.3508684,0.3172956,1884,36.87,64.70588,23.43648,12.263,9.058824,53.31736,72.15686,130200,obd-16-van-circuito-t1,van,eletronuclear,1111.155,0.0009999999999763531,-9243.47745270247,-2894.4039405575054,144.77152777777778,client2
-23.03156,-44.54666,25,0.05773624,-0.2933459,0.04918028,1604,28.2,64.70588,25.64739,9.379351,9.058824,37.51738,5.490196,48000,obd-16-van-circuito-t1,van,eletronuclear,1112.763,0.004999999999881766,-9249.616909358723,-2897.739788356947,110.72844930555556,client2
-23.03156,-44.54666,24,0.5659792,-0.09590762,-0.2076791,1189,22.81,64.70588,25.64739,7.586631,9.058824,31.61094,0.7843137,60600,obd-16-van-circuito-t1,van,eletronuclear,1112.867,0.0009999999999763531,-9249.616909358723,-2897.739788356947,89.56439375000001,client2
-23.03159,-44.54673,24,0.1702243,0.1262494,0.216043,1189,22.81,64.70588,25.17835,7.586631,9.058824,31.61094,0.7843137,60600,obd-16-van-circuito-t1,van,eletronuclear,1113.123,0.01999999999998181,-9256.779778664295,-2901.075636156388,89.56439375000001,client2
-23.03159,-44.54673,24,0.3243627,-0.5961711,-0.6153044,842,12.39,64.70588,25.17835,4.120927,9.058824,17.17052,50.58823,55200,obd-16-van-circuito-t1,van,eletronuclear,1113.392,0.014000000000123691,-9256.779778664295,-2901.075636156388,48.64983263888889,client2
-23.03159,-44.54673,24,-0.1851088,0.4025228,0.5712875,887,10.99,64.70588,25.17835,3.655286,9.058824,15.23035,41.17647,51600,obd-16-van-circuito-t1,van,eletronuclear,1113.509,0.0019999999999527063,-9256.779778664295,-2901.075636156388,43.15268194444444,client2
-23.03161,-44.54679,24,0.2001208,-0.908967,-0.7426961,894,11.62,64.70588,24.24319,3.864825,9.058824,16.10342,44.70588,53400,obd-16-van-circuito-t1,van,eletronuclear,1114.027,0.0009999999999763531,-9262.919575903436,-2903.2995346892308,45.62640625,client2
-23.03161,-44.54679,23,0.04279299,-0.5398703,-0.7082592,901,12.08,64.70588,24.24319,4.017821,9.058824,17.46877,43.13726,51600,obd-16-van-circuito-t1,van,eletronuclear,1114.309,0.008000000000038199,-9262.919575903436,-2903.2995346892308,47.43260902777777,client2
-23.03161,-44.54679,23,-1.073006,0.5988887,2.140727,895,12.06,64.70588,24.24319,4.011169,9.058824,17.43985,41.17647,49600,obd-16-van-circuito-t1,van,eletronuclear,1114.439,0.0060000000000854925,-9262.919575903436,-2903.2995346892308,47.35407847222222,client2
-23.03164,-44.54685,22,-0.4370984,-0.4783228,-0.1265059,888,12.13,64.70588,22.38671,4.034451,9.058824,18.3384,42.35294,50600,obd-16-van-circuito-t1,van,eletronuclear,1115.78,0.0019999999999527063,-9269.059028573894,-2906.6353824886723,47.628935416666664,client2
-23.03164,-44.54685,22,0.2694798,-0.08672492,-1.017254,872,12.18,64.70588,22.38671,4.051081,9.058824,18.41399,43.92157,49200,obd-16-van-circuito-t1,van,eletronuclear,1115.901,0.008000000000038199,-9269.059028573894,-2906.6353824886723,47.825261805555556,client2
-23.03166,-44.5469,22,-0.08531641,-0.01155959,0.9806888,872,12.18,64.70588,19.59553,4.051081,9.058824,18.41399,43.92157,49200,obd-16-van-circuito-t1,van,eletronuclear,1116.256,0.0009999999999763531,-9274.17541001239,-2908.8592810211617,47.825261805555556,client2
-23.03166,-44.5469,19,0.2314706,0.1270443,-1.2278,862,12.11,64.70588,19.59553,4.027799,9.058824,21.19893,43.13726,49600,obd-16-van-circuito-t1,van,eletronuclear,1116.515,0.00200000000018008,-9274.17541001239,-2908.8592810211617,47.55040486111111,client2
-23.03168,-44.54694,16,-0.189334,0.1440906,0.006570915,853,11.8,64.70588,15.94069,3.924693,9.058824,24.52931,44.70588,51400,obd-16-van-circuito-t1,van,eletronuclear,1117.172,0.010999999999967258,-9278.268377016644,-2911.083179554358,46.33318125,client2
-23.03168,-44.54694,15,0.2536884,-0.112277,-0.181152,854,11.86,64.70588,15.94069,3.944649,9.058824,26.29764,44.70588,48200,obd-16-van-circuito-t1,van,eletronuclear,1117.398,0.0,-9278.268377016644,-2911.083179554358,46.56877291666667,client2
-23.0317,-44.54697,12,0.2882549,0.09079906,0.7608134,847,11.9,64.70588,12.18472,3.957953,9.058824,32.98292,45.4902,50000,obd-16-van-circuito-t1,van,eletronuclear,1118.157,0.0019999999999527063,-9281.337929814319,-2913.307078087201,46.72583402777777,client2
-23.0317,-44.54697,11,0.05995762,-0.0536337,0.4557016,845,11.76,64.70588,12.18472,3.911389,9.058824,35.55806,45.88235,50600,obd-16-van-circuito-t1,van,eletronuclear,1118.182,0.0009999999999763531,-9281.337929814319,-2913.307078087201,46.17612013888889,client2
-23.03171,-44.547,8,-0.1858647,0.134929,0.6324118,851,11.68,64.70588,7.417643,3.884781,9.058824,48.55972,45.09804,49000,obd-16-van-circuito-t1,van,eletronuclear,1119.079,0.0019999999999527063,-9284.407826383851,-2914.4190273537993,45.86199791666667,client2
-23.03171,-44.547,6,-0.1858647,0.134929,0.6324118,851,11.68,64.70588,7.417643,3.884781,9.058824,48.55972,45.09804,49000,obd-16-van-circuito-t1,van,eletronuclear,1119.079,0.0,-9284.407826383851,-2914.4190273537993,45.86199791666667,client2
-23.03171,-44.547,6,0.1376389,-0.171008,-0.1331065,850,11.57,64.70588,7.417643,3.848195,9.058824,64.13653,45.4902,50800,obd-16-van-circuito-t1,van,eletronuclear,1119.213,0.0029999999999290594,-9284.407826383851,-2914.4190273537993,45.43007986111111,client2
-23.03171,-44.547,3,0.04602157,-0.2213184,0.1613158,856,11.76,64.70588,3.019232,3.911389,9.058824,130.3795,44.31372,49800,obd-16-van-circuito-t1,van,eletronuclear,1120.036,0.005000000000109139,-9284.407826383851,-2914.4190273537993,46.17612013888889,client2
-23.03171,-44.547,2,-0.3220462,0.9567491,-0.4883229,857,11.61,64.70588,3.019232,3.861499,9.058824,193.0748,44.31372,49400,obd-16-van-circuito-t1,van,eletronuclear,1120.336,0.0009999999999763531,-9284.407826383851,-2914.4190273537993,45.58714097222222,client2
-23.03172,-44.547,0,0.4525845,-0.2461345,0.3407633,850,11.83,64.70588,1.721326,3.934671,9.058824,0.0,45.4902,51200,obd-16-van-circuito-t1,van,eletronuclear,1121.131,0.0009999999999763531,-9284.407482156385,-2915.530976620044,46.450977083333335,client2
-23.03172,-44.547,0,-0.1017687,0.2415932,-0.2182879,849,11.88,64.70588,1.704765,3.951301,9.058824,0.0,40.39216,47800,obd-16-van-circuito-t1,van,eletronuclear,1122.148,0.0009999999999763531,-9284.407482156385,-2915.530976620044,46.64730347222222,client2
-23.03172,-44.547,0,0.05715082,0.05338191,0.003818675,845,11.78,64.70588,0.08278695,3.918041,9.058824,0.0,42.35294,49600,obd-16-van-circuito-t1,van,eletronuclear,1123.19,0.08200000000010732,-9284.407482156385,-2915.530976620044,46.25465069444444,client2
-23.03172,-44.547,0,-0.03842386,0.109533,0.2414041,849,12.08,64.70588,0.08130658,4.017821,9.058824,0.0,41.56863,48800,obd-16-van-circuito-t1,van,eletronuclear,1124.123,0.0009999999999763531,-9284.407482156385,-2915.530976620044,47.43260902777777,client2
-23.03172,-44.54699,0,-0.06814028,0.01870214,-0.08381627,853,12.31,64.70588,0.06926934,4.094319,9.058824,0.0,42.35294,47000,obd-16-van-circuito-t1,van,eletronuclear,1125.011,0.0009999999999763531,-9283.38406863373,-2915.530976620044,48.335710416666664,client2
-23.03172,-44.54699,0,-0.02990884,-0.01739528,0.0730188,849,12.0,64.70588,0.06926934,3.991213,9.058824,0.0,42.35294,50800,obd-16-van-circuito-t1,van,eletronuclear,1125.116,0.0,-9283.38406863373,-2915.530976620044,47.118486805555555,client2
-23.03172,-44.54699,0,-0.3341432,0.3641887,-2.000213,853,12.18,64.70588,0.104871,4.051081,9.058824,0.0,43.13726,47000,obd-16-van-circuito-t1,van,eletronuclear,1126.113,0.0009999999999763531,-9283.38406863373,-2915.530976620044,47.825261805555556,client2
-23.03172,-44.54699,0,-0.07608918,0.1564134,-0.09762537,1197,19.58,64.70588,0.1325598,6.51233,9.058824,0.0,58.03922,69000,obd-16-van-circuito-t1,van,eletronuclear,1127.252,0.0,-9283.38406863373,-2915.530976620044,76.88167361111111,client2
-23.03173,-44.547,3,0.08223851,-0.1252702,0.002083672,1172,20.86,64.70588,3.852969,6.938059,9.058824,231.2684,100.0,95400,obd-16-van-circuito-t1,van,eletronuclear,1128.146,0.0009999999999763531,-9284.407137928843,-2916.6429258866424,81.90764097222221,client2
-23.03174,-44.54701,6,0.2648698,0.4309044,-0.03041594,1147,23.78,64.70588,7.553974,7.909254,9.058824,131.8208,100.0,92800,obd-16-van-circuito-t1,van,eletronuclear,1129.074,0.00200000000018008,-9285.430207148653,-2917.754875152887,93.3731375,client2
-23.03174,-44.54701,8,-0.02279269,0.2546852,-0.6463064,1275,20.52,64.70588,7.553974,6.824975,9.058824,85.31212,61.17647,90600,obd-16-van-circuito-t1,van,eletronuclear,1129.176,0.0,-9285.430207148653,-2917.754875152887,80.57262152777778,client2
-23.03175,-44.54704,9,-0.2434626,0.2736473,0.1134427,1451,24.35,64.70588,10.0717,8.098837,9.058824,89.98701,66.27451,110400,obd-16-van-circuito-t1,van,eletronuclear,1130.024,0.01499999999987267,-9288.50010311145,-2918.866824419485,95.61127013888888,client2
-23.03175,-44.54704,10,0.150167,-0.1268185,0.2735328,1697,29.33,64.70588,10.0717,9.75519,9.058824,97.55183,63.52941,120400,obd-16-van-circuito-t1,van,eletronuclear,1130.153,0.0,-9288.50010311145,-2918.866824419485,115.1654375,client2
-23.03176,-44.54707,12,-0.2233032,-0.04538459,-0.2473801,1825,33.26,64.70588,13.97668,11.06231,9.058824,92.18587,21.56863,71400,obd-16-van-circuito-t1,van,eletronuclear,1131.05,0.0,-9291.569998845862,-2919.9787736857297,130.59671527777778,client2
